2026-03-26 16:08:13 | INFO | displacement_effect_estimation | Starting displacement effect estimation run
2026-03-26 16:08:58 | INFO | displacement_effect_estimation | Fitting event 11/22: closure_event_id=dept_19_closure_2021-07-15 rows=13,204 members=3,301
2026-03-26 16:09:00 | INFO | displacement_effect_estimation | Fitting event 12/22: closure_event_id=dept_3_closure_2021-08-09 rows=5,944 members=1,486
2026-03-26 16:09:01 | INFO | displacement_effect_estimation | Fitting event 13/22: closure_event_id=dept_39_closure_2021-07-25 rows=11,564 members=2,891
2026-03-26 16:09:03 | INFO | displacement_effect_estimation | Fitting event 14/22: closure_event_id=dept_182_closure_2021-08-03 rows=6,308 members=1,577
2026-03-26 16:09:04 | INFO | displacement_effect_estimation | Fitting event 15/22: closure_event_id=dept_181_closure_2021-02-11 rows=1,764 members=441
2026-03-26 16:09:06 | INFO | displacement_effect_estimation | Fitting event 16/22: closure_event_id=dept_44_closure_2021-07-24 rows=6,252 members=1,563
2026-03-26 16:09:07 | INFO | displacement_effect_estimation | Fitting event 17/22: closure_event_id=dept_8_closure_2021-05-27 rows=2,696 members=674
2026-03-26 16:09:08 | INFO | displacement_effect_estimation | Fitting event 18/22: closure_event_id=dept_254_closure_2021-01-30 rows=3,624 members=906
2026-03-26 16:09:09 | INFO | displacement_effect_estimation | Fitting event 19/22: closure_event_id=dept_131_closure_2021-08-29 rows=10,852 members=2,713
2026-03-26 16:09:10 | INFO | displacement_effect_estimation | Fitting event 20/22: closure_event_id=dept_238_closure_2021-07-24 rows=6,756 members=1,689
2026-03-26 16:09:12 | INFO | displacement_effect_estimation | Fitting event 21/22: closure_event_id=dept_246_closure_2021-07-27 rows=2,160 members=540
2026-03-26 16:09:13 | INFO | displacement_effect_estimation | Fitting event 22/22: closure_event_id=dept_228_closure_2021-02-04 rows=3,544 members=886
2026-03-26 16:09:14 | INFO | displacement_effect_estimation | Saved separate-event outputs to: /home/litao/Coffee/model-free/outputs/displacement_effect_estimation_t-horizon_2/separate_effect/separate_effect
2026-03-26 16:09:14 | INFO | displacement_effect_estimation | Rows in estimation sample: 179,432
