member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_high,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
54956,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
57049,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
57412,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
58790,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
60548,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
60872,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
60883,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
61006,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
62495,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
62497,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
62738,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
62797,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
62891,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
66245,5,2021-08-18,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
68377,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
69292,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
70818,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
71769,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
71940,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
74016,5,2021-08-18,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
75116,5,2021-08-18,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
76896,5,2021-08-18,0.375,1,0,baseline,median_full_sample,0.5,0.5
77766,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
79018,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
79519,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
81775,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
83360,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
83437,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
83732,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
85096,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
85241,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
85287,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
85660,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
88349,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
88927,5,2021-08-18,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
88930,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
89679,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
90311,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
91732,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
91880,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
92091,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
93275,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
95109,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
96577,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
96597,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
97062,5,2021-08-18,0.7708333333333333,1,1,high,median_full_sample,0.5,0.5
97226,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
97532,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
99885,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
101738,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
102331,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
104174,5,2021-08-18,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
104973,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
105465,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
105568,5,2021-08-18,0.375,1,0,baseline,median_full_sample,0.5,0.5
106037,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
107090,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
107149,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
109510,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
109563,5,2021-08-18,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
110340,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
110417,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
110425,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
110982,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
111060,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
111071,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
111551,5,2021-08-18,0.625,1,1,high,median_full_sample,0.5,0.5
113497,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
114892,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
115001,5,2021-08-18,0.2222222222222222,1,0,baseline,median_full_sample,0.5,0.5
115404,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
115457,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
117862,5,2021-08-18,0.5625,1,1,high,median_full_sample,0.5,0.5
120130,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
120897,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
121563,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
122170,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
123958,5,2021-08-18,0.7474747474747474,1,1,high,median_full_sample,0.5,0.5
124546,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
124674,5,2021-08-18,0.125,1,0,baseline,median_full_sample,0.5,0.5
126555,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
129076,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
132342,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
133486,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
134251,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
134822,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
135457,5,2021-08-18,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
140954,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
141379,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
141840,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
142068,5,2021-08-18,0.7321428571428571,1,1,high,median_full_sample,0.5,0.5
142806,5,2021-08-18,0.15,1,0,baseline,median_full_sample,0.5,0.5
143265,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
143548,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
144309,5,2021-08-18,0.3958333333333333,1,0,baseline,median_full_sample,0.5,0.5
144632,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
145597,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
147213,5,2021-08-18,0.4166666666666667,1,0,baseline,median_full_sample,0.5,0.5
148568,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
150316,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
152114,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
156638,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
158021,5,2021-08-18,0.2708333333333333,1,0,baseline,median_full_sample,0.5,0.5
158022,5,2021-08-18,0.425,1,0,baseline,median_full_sample,0.5,0.5
159083,5,2021-08-18,0.2,1,0,baseline,median_full_sample,0.5,0.5
159281,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
161355,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
163262,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
163838,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
164227,5,2021-08-18,0.4375,1,0,baseline,median_full_sample,0.5,0.5
164264,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
164397,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
166943,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
170013,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
170638,5,2021-08-18,0.5666666666666667,1,1,high,median_full_sample,0.5,0.5
172776,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
173104,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
173392,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
173756,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
174421,5,2021-08-18,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
176603,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
177859,5,2021-08-18,0.95,1,1,high,median_full_sample,0.5,0.5
178021,5,2021-08-18,0.1,1,0,baseline,median_full_sample,0.5,0.5
178253,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
178409,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
178738,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
181973,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
182938,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
183389,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
183400,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
184160,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
184206,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
185860,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
193358,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
195545,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
196261,5,2021-08-18,0.9166666666666667,1,1,high,median_full_sample,0.5,0.5
196351,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
199423,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
199975,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
201147,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
201893,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
202765,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
203274,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
203935,5,2021-08-18,0.5833333333333333,1,1,high,median_full_sample,0.5,0.5
204477,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
204537,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
205477,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
206146,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
207770,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
208651,5,2021-08-18,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
208776,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
209138,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
211309,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
212743,5,2021-08-18,0.375,1,0,baseline,median_full_sample,0.5,0.5
213069,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
213103,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
215290,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
215884,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
215921,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
216609,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
218537,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
219970,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
220353,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
220795,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
221544,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
223120,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
223391,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
223775,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
223920,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
224185,5,2021-08-18,0.5416666666666666,1,1,high,median_full_sample,0.5,0.5
225029,5,2021-08-18,0.5777777777777778,1,1,high,median_full_sample,0.5,0.5
227146,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
227299,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
228087,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
228886,5,2021-08-18,0.3125,1,0,baseline,median_full_sample,0.5,0.5
229561,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
229918,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
230134,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
231760,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
232069,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
233195,5,2021-08-18,0.125,1,0,baseline,median_full_sample,0.5,0.5
234048,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
234698,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
236076,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
236211,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
239441,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
239588,5,2021-08-18,0.4444444444444444,1,0,baseline,median_full_sample,0.5,0.5
240599,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
242478,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
242611,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
244513,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
244547,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
244593,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
245925,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
247884,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
248983,5,2021-08-18,0.0625,1,0,baseline,median_full_sample,0.5,0.5
249449,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
250144,5,2021-08-18,0.375,1,0,baseline,median_full_sample,0.5,0.5
251034,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
251136,5,2021-08-18,0.125,1,0,baseline,median_full_sample,0.5,0.5
251712,5,2021-08-18,0.5555555555555555,1,1,high,median_full_sample,0.5,0.5
252939,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
253338,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
254627,5,2021-08-18,0.325,1,0,baseline,median_full_sample,0.5,0.5
257026,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
257994,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
258311,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
259229,5,2021-08-18,0.5833333333333334,1,1,high,median_full_sample,0.5,0.5
259569,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
262128,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
262828,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
263004,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
265000,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
265151,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
265214,5,2021-08-18,0.07142857142857142,1,0,baseline,median_full_sample,0.5,0.5
265625,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
265932,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
266061,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
267265,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
267801,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
268107,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
270393,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
270976,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
272877,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
273490,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
274909,5,2021-08-18,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
275615,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
275753,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
276323,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
279102,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
280143,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
280759,5,2021-08-18,0.16666666666666666,1,0,baseline,median_full_sample,0.5,0.5
281601,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
282255,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
282321,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
283569,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
283639,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
285690,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
286338,5,2021-08-18,0.38888888888888884,1,0,baseline,median_full_sample,0.5,0.5
286364,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
289213,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
290436,5,2021-08-18,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
292338,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
292750,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
292853,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
293148,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
295304,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
295348,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
296158,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
296416,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
297645,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
298171,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
299689,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
301518,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
302416,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
304646,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
305795,5,2021-08-18,0.4444444444444445,1,0,baseline,median_full_sample,0.5,0.5
306000,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
306452,5,2021-08-18,0.625,1,1,high,median_full_sample,0.5,0.5
307353,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
309611,5,2021-08-18,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
312010,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
313257,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
313989,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
314443,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
314667,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
315275,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
316266,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
317542,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
318745,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
318815,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
319586,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
320500,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
322916,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
324785,5,2021-08-18,0.4166666666666667,1,0,baseline,median_full_sample,0.5,0.5
325565,5,2021-08-18,0.49999999999999994,1,0,baseline,median_full_sample,0.5,0.5
325789,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
328924,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
330800,5,2021-08-18,0.625,1,1,high,median_full_sample,0.5,0.5
335980,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
336840,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
337094,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
339824,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
339973,5,2021-08-18,0.375,1,0,baseline,median_full_sample,0.5,0.5
340159,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
341443,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
341766,5,2021-08-18,0.41666666666666663,1,0,baseline,median_full_sample,0.5,0.5
344398,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
344574,5,2021-08-18,0.14583333333333331,1,0,baseline,median_full_sample,0.5,0.5
346132,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
346903,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
347024,5,2021-08-18,0.875,1,1,high,median_full_sample,0.5,0.5
347523,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
350246,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
352016,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
355751,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
358960,5,2021-08-18,0.19444444444444442,1,0,baseline,median_full_sample,0.5,0.5
360073,5,2021-08-18,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
360294,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
361101,5,2021-08-18,0.7291666666666666,1,1,high,median_full_sample,0.5,0.5
361443,5,2021-08-18,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
363362,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
363509,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
363871,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
363891,5,2021-08-18,0.8333333333333333,1,1,high,median_full_sample,0.5,0.5
363922,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
363978,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
364659,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
364760,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
364982,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
366022,5,2021-08-18,0.125,1,0,baseline,median_full_sample,0.5,0.5
368284,5,2021-08-18,0.75,1,1,high,median_full_sample,0.5,0.5
369728,5,2021-08-18,0.8333333333333334,1,1,high,median_full_sample,0.5,0.5
371261,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
371700,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
372896,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
374448,5,2021-08-18,0.08333333333333333,1,0,baseline,median_full_sample,0.5,0.5
374720,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
374794,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
375063,5,2021-08-18,0.125,1,0,baseline,median_full_sample,0.5,0.5
376122,5,2021-08-18,0.1111111111111111,1,0,baseline,median_full_sample,0.5,0.5
377668,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
378128,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
378722,5,2021-08-18,0.6666666666666666,1,1,high,median_full_sample,0.5,0.5
378957,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
380053,5,2021-08-18,0.7222222222222222,1,1,high,median_full_sample,0.5,0.5
380779,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
381054,5,2021-08-18,0.20833333333333331,1,0,baseline,median_full_sample,0.5,0.5
381530,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
382208,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
383333,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
383761,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
385023,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
385211,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
385916,5,2021-08-18,0.125,1,0,baseline,median_full_sample,0.5,0.5
386523,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
386550,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
387781,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
389592,5,2021-08-18,0.5,1,0,baseline,median_full_sample,0.5,0.5
389870,5,2021-08-18,0.25,1,0,baseline,median_full_sample,0.5,0.5
394119,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
394309,5,2021-08-18,0.4125,1,0,baseline,median_full_sample,0.5,0.5
395673,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
396696,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
397176,5,2021-08-18,0.3333333333333333,1,0,baseline,median_full_sample,0.5,0.5
398468,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
404872,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
405079,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
406174,5,2021-08-18,0.0,1,0,baseline,median_full_sample,0.5,0.5
407253,5,2021-08-18,1.0,1,1,high,median_full_sample,0.5,0.5
409119,5,2021-08-18,0.375,1,0,baseline,median_full_sample,0.5,0.5
