avg_order_value,total_spend,n_orders,avg_basket_size,unique_stores,coupon_usage_rate,avg_discount,weeks_active,order_per_week,push_group,period_number,avg_days_from_push,same_day_wakeup,used_deeper_discount,member_id,period_type,total_pushes,avg_push_discount,dormant_length
52.0,52.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,2,5.0,0.0,0.0,696852.0,active,,,
140.0,140.0,1.0,4.0,1.0,0.0,0.3,1.0,1.0,1,2,0.0,1.0,0.0,697290.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,0.0,1.0,0.0,704355.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,2,8.0,0.0,0.0,705937.0,active,,,
29.0,58.0,2.0,1.0,2.0,1.0,0.25,1.0,2.0,1,2,1.0,0.0,0.0,706343.0,active,,,
48.4,242.0,5.0,1.4,2.0,1.0,0.26,3.7142857142857144,1.346153846153846,1,2,3.0,0.0,0.0,706469.0,active,,,
32.0,64.0,2.0,1.0,1.0,1.0,0.225,1.4285714285714286,1.4,1,2,0.0,1.0,0.0,707184.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,23.0,0.0,0.0,707783.0,active,,,
82.33333333333333,247.0,3.0,2.6666666666666665,1.0,0.6666666666666666,0.3666666666666667,4.857142857142857,0.6176470588235294,1,2,4.0,0.0,0.0,711278.0,active,,,
31.0,62.0,2.0,1.0,1.0,1.0,0.225,1.0,2.0,1,2,1.0,0.0,0.0,712900.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,6.0,0.0,0.0,713393.0,active,,,
96.0,96.0,1.0,3.0,1.0,1.0,0.3,1.0,1.0,1,2,0.0,1.0,0.0,716231.0,active,,,
35.0,35.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,2,0.0,1.0,0.0,716826.0,active,,,
36.666666666666664,770.0,21.0,1.1904761904761905,5.0,0.6666666666666666,0.2523809523809524,17.857142857142858,1.176,1,2,2.0,0.0,0.0,721216.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,2,0.0,1.0,0.0,721277.0,active,,,
31.0,93.0,3.0,1.0,1.0,1.0,0.25,1.5714285714285714,1.9090909090909092,1,2,2.0,0.0,0.0,724366.0,active,,,
46.666666666666664,140.0,3.0,1.3333333333333333,2.0,0.0,0.35000000000000003,2.142857142857143,1.4000000000000001,1,2,0.0,1.0,0.0,726348.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,2,1.0,0.0,0.0,726833.0,active,,,
43.5,87.0,2.0,1.5,2.0,0.5,0.225,1.0,2.0,1,2,3.0,0.0,0.0,726842.0,active,,,
35.75,143.0,4.0,1.25,2.0,0.75,0.21250000000000002,4.714285714285714,0.8484848484848485,1,2,3.0,0.0,0.0,727245.0,active,,,
27.8,139.0,5.0,1.0,1.0,1.0,0.24,5.142857142857143,0.9722222222222221,1,2,4.0,0.0,0.0,728792.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,1,2,7.0,0.0,0.0,729849.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,0.0,1.0,0.0,730171.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,1.0,0.0,0.0,732472.0,active,,,
68.0,136.0,2.0,2.0,1.0,1.0,0.42500000000000004,2.5714285714285716,0.7777777777777777,1,2,5.0,0.0,0.0,732518.0,active,,,
29.0,58.0,2.0,1.0,1.0,0.0,0.25,1.2857142857142858,1.5555555555555554,1,2,21.0,0.0,0.0,733117.0,active,,,
39.666666666666664,119.0,3.0,1.3333333333333333,1.0,1.0,0.2333333333333333,1.0,3.0,1,2,2.0,0.0,0.0,739555.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,2.0,0.0,0.0,740408.0,active,,,
46.5,93.0,2.0,1.5,2.0,1.0,0.25,1.0,2.0,1,2,1.0,0.0,0.0,740899.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,0.0,1.0,0.0,745605.0,active,,,
40.5,162.0,4.0,1.5,1.0,0.5,0.35,4.0,1.0,1,2,1.0,0.0,0.0,746779.0,active,,,
83.0,166.0,2.0,2.5,2.0,0.5,0.4,3.142857142857143,0.6363636363636364,1,2,0.0,1.0,0.0,747001.0,active,,,
59.0,59.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1,2,2.0,0.0,0.0,748509.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1,2,4.0,0.0,0.0,753235.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,0.0,1.0,0.0,753666.0,active,,,
79.33333333333333,238.0,3.0,2.6666666666666665,1.0,1.0,0.3833333333333333,5.0,0.6,1,2,3.0,0.0,0.0,754472.0,active,,,
29.5,59.0,2.0,1.0,1.0,1.0,0.25,1.5714285714285714,1.2727272727272727,1,2,0.0,1.0,0.0,755161.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,3.0,0.0,0.0,756249.0,active,,,
29.5,177.0,6.0,1.0,1.0,1.0,0.25,13.714285714285714,0.4375,1,2,0.0,1.0,0.0,756533.0,active,,,
56.0,112.0,2.0,2.0,1.0,1.0,0.4,2.0,1.0,1,2,16.0,0.0,0.0,759531.0,active,,,
31.625,253.0,8.0,1.0,3.0,0.75,0.26875,6.857142857142857,1.1666666666666667,1,2,3.0,0.0,0.0,759598.0,active,,,
36.61764705882353,2490.0,68.0,1.2352941176470589,10.0,0.9411764705882353,0.2566176470588235,37.285714285714285,1.8237547892720307,1,2,0.0,1.0,0.0,759609.0,active,,,
40.75,163.0,4.0,1.25,1.0,1.0,0.3125,3.2857142857142856,1.2173913043478262,1,2,0.0,1.0,0.0,759724.0,active,,,
84.0,84.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,1,2,0.0,1.0,0.0,759814.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,7.0,0.0,0.0,760396.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,0.0,1.0,0.0,763923.0,active,,,
58.0,58.0,1.0,2.0,1.0,0.0,0.35,1.0,1.0,1,2,27.0,0.0,0.0,765691.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,0.0,1.0,0.0,766393.0,active,,,
48.0,96.0,2.0,1.5,1.0,0.5,0.2,1.0,2.0,1,2,1.0,0.0,0.0,769279.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,5.0,0.0,0.0,771736.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,1,2,1.0,0.0,0.0,777140.0,active,,,
38.0,38.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,2,20.0,0.0,0.0,778795.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,2.0,0.0,0.0,789152.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,2,4.0,0.0,0.0,792503.0,active,,,
28.0,84.0,3.0,1.0,1.0,0.6666666666666666,0.2333333333333333,4.285714285714286,0.7000000000000001,1,2,3.0,0.0,0.0,800196.0,active,,,
56.0,112.0,2.0,2.0,1.0,1.0,0.55,2.7142857142857144,0.7368421052631579,1,2,1.0,0.0,0.0,800553.0,active,,,
47.45454545454545,522.0,11.0,1.6363636363636365,1.0,1.0,0.2727272727272727,18.571428571428573,0.5923076923076923,1,2,5.0,0.0,0.0,802943.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,2.0,0.0,0.0,1854.0,active,,,
56.0,56.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,3790.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,0.0,1.0,0.0,3982.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,2.0,0.0,0.0,6652.0,active,,,
29.0,87.0,3.0,1.0,2.0,0.3333333333333333,0.25,5.142857142857143,0.5833333333333333,1,3,4.0,0.0,0.0,9119.0,active,,,
43.75,175.0,4.0,1.25,2.0,1.0,0.2625,4.142857142857143,0.9655172413793103,1,3,2.0,0.0,0.0,9626.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,4.0,0.0,0.0,11830.0,active,,,
33.78787878787879,1115.0,33.0,1.121212121212121,6.0,0.6060606060606061,0.27878787878787875,29.428571428571427,1.121359223300971,1,3,4.0,0.0,0.0,21802.0,active,,,
189.0,189.0,1.0,6.0,1.0,1.0,0.45,1.0,1.0,1,3,2.0,0.0,0.0,24099.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,26154.0,active,,,
75.0,750.0,10.0,2.4,1.0,0.8,0.275,11.0,0.9090909090909091,1,3,2.0,0.0,0.0,28035.0,active,,,
106.0,212.0,2.0,3.5,2.0,1.0,0.3,2.5714285714285716,0.7777777777777777,1,3,0.0,1.0,0.0,31358.0,active,,,
90.0,90.0,1.0,3.0,1.0,1.0,0.2,1.0,1.0,1,3,3.0,0.0,0.0,32268.0,active,,,
60.0,240.0,4.0,2.0,2.0,0.75,0.35,5.571428571428571,0.717948717948718,1,3,0.0,1.0,0.0,39121.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,48841.0,active,,,
229.5,459.0,2.0,7.5,2.0,0.5,0.42500000000000004,3.7142857142857144,0.5384615384615384,1,3,3.0,0.0,0.0,49885.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,50459.0,active,,,
146.5,293.0,2.0,5.0,1.0,1.0,0.275,1.8571428571428572,1.0769230769230769,1,3,0.0,1.0,0.0,51437.0,active,,,
45.0,90.0,2.0,1.5,1.0,1.0,0.42500000000000004,1.0,2.0,1,3,0.0,1.0,0.0,55662.0,active,,,
23.0,23.0,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1,3,4.0,0.0,0.0,55923.0,active,,,
16.0,32.0,2.0,0.5,1.0,0.5,0.1,3.0,0.6666666666666666,1,3,0.0,1.0,0.0,57582.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,20.0,0.0,0.0,67465.0,active,,,
29.75,238.0,8.0,1.0,4.0,1.0,0.24375,9.0,0.8888888888888888,1,3,3.0,0.0,0.0,70643.0,active,,,
29.0,58.0,2.0,1.0,2.0,1.0,0.25,2.0,1.0,1,3,4.0,0.0,0.0,72261.0,active,,,
59.0,59.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,3.0,0.0,0.0,72369.0,active,,,
24.0,72.0,3.0,1.0,2.0,1.0,0.21666666666666667,1.0,3.0,1,3,3.0,0.0,0.0,72482.0,active,,,
28.0,56.0,2.0,1.0,1.0,1.0,0.2,1.1428571428571428,1.75,1,3,4.0,0.0,0.0,74187.0,active,,,
34.05882352941177,579.0,17.0,1.0588235294117647,3.0,0.23529411764705882,0.33529411764705885,28.857142857142858,0.5891089108910891,1,3,0.0,1.0,0.0,80589.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,4.0,0.0,0.0,83726.0,active,,,
29.5,177.0,6.0,1.0,1.0,1.0,0.2333333333333333,3.142857142857143,1.9090909090909092,1,3,3.0,0.0,0.0,86316.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,2.0,0.0,0.0,88256.0,active,,,
96.0,96.0,1.0,3.0,1.0,0.0,0.3,1.0,1.0,1,3,1.0,0.0,0.0,90675.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,1,3,4.0,0.0,0.0,96997.0,active,,,
87.0,87.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,1,3,3.0,0.0,0.0,97506.0,active,,,
51.666666666666664,155.0,3.0,1.6666666666666667,1.0,1.0,0.3333333333333333,2.5714285714285716,1.1666666666666665,1,3,0.0,1.0,0.0,106454.0,active,,,
72.5,145.0,2.0,2.5,1.0,0.5,0.2,1.0,2.0,1,3,1.0,0.0,0.0,119226.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,3.0,0.0,0.0,121975.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,122612.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,3.0,0.0,0.0,124451.0,active,,,
32.0,64.0,2.0,1.0,1.0,1.0,0.225,1.0,2.0,1,3,1.0,0.0,0.0,130838.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.3,1.0,1.0,1,3,6.0,0.0,0.0,136378.0,active,,,
38.0,38.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,1.0,0.0,0.0,143007.0,active,,,
31.035714285714285,869.0,28.0,1.0,3.0,0.4642857142857143,0.2857142857142857,18.285714285714285,1.53125,1,3,12.0,0.0,0.0,144822.0,active,,,
23.0,23.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,8.0,0.0,0.0,157995.0,active,,,
32.54545454545455,358.0,11.0,1.0,1.0,0.9090909090909091,0.22727272727272727,16.857142857142858,0.6525423728813559,1,3,2.0,0.0,0.0,158771.0,active,,,
26.0,26.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1,3,2.0,0.0,0.0,160370.0,active,,,
58.0,58.0,1.0,2.0,1.0,0.0,0.3,1.0,1.0,1,3,0.0,1.0,0.0,163475.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,1,3,2.0,0.0,0.0,163866.0,active,,,
53.0,53.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,3.0,0.0,0.0,173096.0,active,,,
30.5,61.0,2.0,1.0,1.0,1.0,0.2,1.0,2.0,1,3,0.0,1.0,0.0,177042.0,active,,,
29.0,58.0,2.0,1.0,1.0,0.5,0.175,3.857142857142857,0.5185185185185185,1,3,0.0,1.0,0.0,179882.0,active,,,
25.0,100.0,4.0,1.0,1.0,1.0,0.225,8.285714285714286,0.48275862068965514,1,3,1.0,0.0,0.0,184017.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,4.0,0.0,0.0,192350.0,active,,,
28.0,28.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,1,3,5.0,0.0,0.0,194805.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,1.0,0.0,0.0,194865.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,199409.0,active,,,
30.5,122.0,4.0,1.0,1.0,1.0,0.2375,2.857142857142857,1.4,1,3,6.0,0.0,0.0,201526.0,active,,,
46.5,372.0,8.0,1.5,4.0,0.375,0.225,4.428571428571429,1.8064516129032258,1,3,0.0,1.0,0.0,204082.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,0.0,1.0,0.0,210805.0,active,,,
64.0,256.0,4.0,2.0,1.0,1.0,0.25,1.0,4.0,1,3,2.0,0.0,0.0,211328.0,active,,,
28.714285714285715,402.0,14.0,1.0,1.0,1.0,0.20714285714285716,34.285714285714285,0.4083333333333333,1,3,0.0,1.0,0.0,213147.0,active,,,
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,3,0.0,1.0,0.0,218821.0,active,,,
58.0,58.0,1.0,2.0,1.0,0.0,0.3,1.0,1.0,1,3,28.0,0.0,0.0,219378.0,active,,,
22.5,315.0,14.0,0.7857142857142857,2.0,0.2857142857142857,0.15357142857142855,27.857142857142858,0.5025641025641026,1,3,4.0,0.0,0.0,230671.0,active,,,
48.0,96.0,2.0,1.5,1.0,1.0,0.375,1.0,2.0,1,3,3.0,0.0,0.0,237795.0,active,,,
30.2,151.0,5.0,1.0,4.0,0.8,0.27,4.142857142857143,1.206896551724138,1,3,0.0,1.0,0.0,241290.0,active,,,
68.0,68.0,1.0,2.0,1.0,1.0,0.2,1.0,1.0,1,3,7.0,0.0,0.0,245959.0,active,,,
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,3,0.0,1.0,0.0,254057.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,1.0,0.0,0.0,259804.0,active,,,
36.5,73.0,2.0,1.0,1.0,0.5,0.3,2.0,1.0,1,3,43.0,0.0,0.0,267717.0,active,,,
28.4,142.0,5.0,1.0,2.0,0.8,0.29,6.571428571428571,0.7608695652173914,1,3,2.0,0.0,0.0,267961.0,active,,,
58.0,58.0,1.0,2.0,1.0,0.0,0.6499999999999999,1.0,1.0,1,3,24.0,0.0,0.0,272472.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,274472.0,active,,,
59.0,59.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,1.0,0.0,0.0,276525.0,active,,,
35.0,35.0,1.0,1.0,1.0,0.0,0.35,1.0,1.0,1,3,5.0,0.0,0.0,277372.0,active,,,
30.0,90.0,3.0,1.0,1.0,0.3333333333333333,0.21666666666666667,3.0,1.0,1,3,0.0,1.0,0.0,280546.0,active,,,
30.0,150.0,5.0,1.0,1.0,0.4,0.26,6.0,0.8333333333333334,1,3,2.0,0.0,0.0,282594.0,active,,,
61.0,122.0,2.0,2.0,1.0,0.5,0.42500000000000004,2.2857142857142856,0.875,1,3,5.0,0.0,0.0,290027.0,active,,,
64.0,64.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,299953.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,1,3,6.0,0.0,0.0,306206.0,active,,,
33.5,67.0,2.0,1.0,2.0,0.0,0.25,1.0,2.0,1,3,0.0,1.0,0.0,308838.0,active,,,
26.75,107.0,4.0,1.0,1.0,0.75,0.2,2.142857142857143,1.8666666666666667,1,3,1.0,0.0,0.0,309951.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,1.0,0.0,0.0,310288.0,active,,,
58.0,116.0,2.0,2.0,2.0,0.0,0.35,1.0,2.0,1,3,31.0,0.0,0.0,316722.0,active,,,
28.941176470588236,492.0,17.0,1.0588235294117647,2.0,0.9411764705882353,0.2235294117647059,28.428571428571427,0.5979899497487438,1,3,1.0,0.0,0.0,326629.0,active,,,
46.5,93.0,2.0,1.5,1.0,0.5,0.375,1.2857142857142858,1.5555555555555554,1,3,17.0,0.0,0.0,327499.0,active,,,
58.0,58.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1,3,1.0,0.0,0.0,328104.0,active,,,
32.2,322.0,10.0,1.1,3.0,0.9,0.265,13.857142857142858,0.7216494845360825,1,3,3.0,0.0,0.0,339797.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,6.0,0.0,0.0,339857.0,active,,,
33.142857142857146,696.0,21.0,1.1428571428571428,3.0,0.9523809523809523,0.25476190476190474,11.142857142857142,1.8846153846153848,1,3,5.0,0.0,0.0,347919.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,348831.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,356213.0,active,,,
61.0,61.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,356530.0,active,,,
22.0,22.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,10.0,0.0,0.0,360643.0,active,,,
32.285714285714285,226.0,7.0,1.1428571428571428,2.0,0.14285714285714285,0.2785714285714286,9.857142857142858,0.7101449275362318,1,3,0.0,1.0,0.0,362892.0,active,,,
26.9,269.0,10.0,1.0,1.0,0.7,0.255,12.428571428571429,0.8045977011494253,1,3,0.0,1.0,0.0,369279.0,active,,,
30.5,61.0,2.0,1.0,1.0,1.0,0.25,1.0,2.0,1,3,5.0,0.0,0.0,371444.0,active,,,
87.0,87.0,1.0,3.0,1.0,0.0,0.35,1.0,1.0,1,3,1.0,0.0,0.0,384430.0,active,,,
58.25,233.0,4.0,1.75,2.0,0.5,0.2625,5.0,0.8,1,3,2.0,0.0,0.0,387431.0,active,,,
23.0,23.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,1,3,3.0,0.0,0.0,389648.0,active,,,
31.0,279.0,9.0,1.0,2.0,1.0,0.23333333333333334,8.0,1.125,1,3,0.0,1.0,0.0,392605.0,active,,,
27.0,81.0,3.0,1.0,1.0,1.0,0.20000000000000004,4.714285714285714,0.6363636363636364,1,3,3.0,0.0,0.0,393022.0,active,,,
29.0,87.0,3.0,1.0,1.0,1.0,0.21666666666666667,1.5714285714285714,1.9090909090909092,1,3,3.0,0.0,0.0,395173.0,active,,,
55.65384615384615,1447.0,26.0,1.9230769230769231,4.0,0.9615384615384616,0.2692307692307692,18.714285714285715,1.3893129770992365,1,3,0.0,1.0,0.0,395916.0,active,,,
37.666666666666664,113.0,3.0,1.3333333333333333,1.0,1.0,0.2333333333333333,1.7142857142857142,1.75,1,3,3.0,0.0,0.0,400264.0,active,,,
29.0,58.0,2.0,1.0,1.0,1.0,0.25,1.0,2.0,1,3,11.0,0.0,0.0,401470.0,active,,,
65.0,65.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,1.0,0.0,0.0,402137.0,active,,,
32.0,32.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,4.0,0.0,0.0,402884.0,active,,,
38.0,76.0,2.0,1.0,1.0,0.0,0.275,1.0,2.0,1,3,4.0,0.0,0.0,408616.0,active,,,
35.0,35.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,32.0,0.0,0.0,411079.0,active,,,
32.0,32.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,0.0,1.0,0.0,412719.0,active,,,
169.5,339.0,2.0,6.0,2.0,0.5,0.44999999999999996,1.4285714285714286,1.4,1,3,5.0,0.0,0.0,418362.0,active,,,
64.0,64.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1,3,78.0,0.0,0.0,429734.0,active,,,
32.0,64.0,2.0,1.0,2.0,1.0,0.25,1.2857142857142858,1.5555555555555554,1,3,4.0,0.0,0.0,430947.0,active,,,
45.0,90.0,2.0,1.5,2.0,1.0,0.25,1.5714285714285714,1.2727272727272727,1,3,0.0,1.0,0.0,438435.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,2.0,0.0,0.0,439243.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,2.0,0.0,0.0,439808.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1,3,3.0,0.0,0.0,440137.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,441683.0,active,,,
169.0,169.0,1.0,5.0,1.0,1.0,0.3,1.0,1.0,1,3,4.0,0.0,0.0,445190.0,active,,,
51.0,255.0,5.0,1.6,2.0,0.8,0.27,9.714285714285714,0.5147058823529412,1,3,0.0,1.0,0.0,445799.0,active,,,
56.0,168.0,3.0,2.0,3.0,1.0,0.25,19.857142857142858,0.1510791366906475,1,3,30.0,0.0,0.0,446647.0,active,,,
34.714285714285715,1215.0,35.0,1.1142857142857143,3.0,0.9428571428571428,0.2585714285714286,35.285714285714285,0.9919028340080972,1,3,1.0,0.0,0.0,447820.0,active,,,
31.0,93.0,3.0,1.0,1.0,1.0,0.20000000000000004,5.285714285714286,0.5675675675675675,1,3,3.0,0.0,0.0,457496.0,active,,,
33.0,396.0,12.0,1.0,3.0,0.5,0.2333333333333333,19.0,0.631578947368421,1,3,0.0,1.0,0.0,461755.0,active,,,
37.642857142857146,527.0,14.0,1.1428571428571428,2.0,0.9285714285714286,0.2642857142857143,15.0,0.9333333333333333,1,3,3.0,0.0,0.0,463515.0,active,,,
122.0,122.0,1.0,4.0,1.0,1.0,0.55,1.0,1.0,1,3,6.0,0.0,0.0,465413.0,active,,,
94.5,189.0,2.0,3.0,1.0,0.5,0.275,3.0,0.6666666666666666,1,3,5.0,0.0,0.0,470872.0,active,,,
57.5,460.0,8.0,2.125,2.0,0.75,0.28125,13.142857142857142,0.6086956521739131,1,3,0.0,1.0,0.0,471541.0,active,,,
33.5,67.0,2.0,1.0,2.0,1.0,0.25,1.5714285714285714,1.2727272727272727,1,3,0.0,1.0,0.0,473011.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,478578.0,active,,,
31.0,31.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,5.0,0.0,0.0,481019.0,active,,,
73.0,146.0,2.0,2.5,1.0,1.0,0.375,1.0,2.0,1,3,2.0,0.0,0.0,483575.0,active,,,
35.6,534.0,15.0,1.2,5.0,0.8666666666666667,0.25666666666666665,13.571428571428571,1.105263157894737,1,3,2.0,0.0,0.0,487827.0,active,,,
29.0,29.0,1.0,1.0,1.0,0.0,0.15,1.0,1.0,1,3,0.0,1.0,0.0,487997.0,active,,,
29.0,58.0,2.0,1.0,1.0,0.0,0.15,1.0,2.0,1,3,2.0,0.0,0.0,494143.0,active,,,
29.0,58.0,2.0,1.0,2.0,1.0,0.25,1.0,2.0,1,3,0.0,1.0,0.0,495385.0,active,,,
29.0,58.0,2.0,1.0,2.0,1.0,0.25,2.4285714285714284,0.823529411764706,1,3,46.0,0.0,0.0,496493.0,active,,,
33.0,198.0,6.0,1.0,2.0,0.8333333333333334,0.225,11.571428571428571,0.5185185185185185,1,3,0.0,1.0,0.0,502736.0,active,,,
221.0,221.0,1.0,7.0,1.0,1.0,0.55,1.0,1.0,1,3,0.0,1.0,0.0,511862.0,active,,,
32.0,64.0,2.0,1.0,1.0,1.0,0.225,1.0,2.0,1,3,0.0,1.0,0.0,516212.0,active,,,
163.0,163.0,1.0,5.0,1.0,1.0,0.5,1.0,1.0,1,3,4.0,0.0,0.0,520795.0,active,,,
87.0,87.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,1,3,0.0,1.0,0.0,520872.0,active,,,
30.714285714285715,215.0,7.0,1.0,5.0,0.2857142857142857,0.2714285714285714,11.428571428571429,0.6124999999999999,1,3,0.0,1.0,0.0,523824.0,active,,,
47.75438596491228,2722.0,57.0,1.631578947368421,4.0,0.7543859649122807,0.2868421052631579,42.714285714285715,1.334448160535117,1,3,6.0,0.0,0.0,525869.0,active,,,
29.0,87.0,3.0,1.0,1.0,0.0,0.2833333333333333,4.0,0.75,1,3,1.0,0.0,0.0,525946.0,active,,,
29.0,29.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1,3,1.0,0.0,0.0,526050.0,active,,,
28.0,28.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1,3,0.0,1.0,0.0,528655.0,active,,,
67.0,67.0,1.0,2.0,1.0,1.0,0.55,1.0,1.0,1,3,7.0,0.0,0.0,528799.0,active,,,
