spec,term,coef,se,pvalue,n,r2_within,rel_t,effect,ci_low,ci_high
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.0651664882329429,0.03915061861723576,0.0960393369232857,44508,0.012292510233899545,2,displacement,-0.14190170072272498,0.011568724256839191
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.026016261622227595,0.03989213580840057,0.5143081324599139,44508,0.012292510233899545,3,displacement,-0.1042048478066927,0.05217232456223752
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.05559273361863361,0.03972186679557097,0.16167610656862985,44508,0.012292510233899545,4,displacement,-0.13344759253795271,0.022262125300685498
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.07872984007462032,0.012315287295140165,1.693527540425066e-10,44508,0.012292510233899545,-4,blocked_control_gap,0.05459187697614559,0.10286780317309505
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.06393492293619212,0.012193532765876917,1.6058904117599582e-07,44508,0.012292510233899545,-3,blocked_control_gap,0.04003559871507335,0.08783424715731088
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.011580456419026457,0.012376045239430304,0.34944008879645505,44508,0.012292510233899545,-2,blocked_control_gap,-0.012676592250256939,0.03583750508830985
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.12477055788883447,0.015928965945834976,5.329070518200751e-15,44508,0.012292510233899545,1,blocked_control_gap,0.09354978463499791,0.15599133114267102
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.19291162698829728,0.016282384512991674,0.0,44508,0.012292510233899545,2,blocked_control_gap,0.1609981533428336,0.22482510063376096
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.17838474291496753,0.01676717382943401,0.0,44508,0.012292510233899545,3,blocked_control_gap,0.14552108220927687,0.2112484036206582
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.17797322039169605,0.016460855354390437,0.0,44508,0.012292510233899545,4,blocked_control_gap,0.1457099438970908,0.2102364968863013
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_len",-0.01073990222395024,0.020732786132317393,0.6044578610714457,44508,0.012292510233899545,-4,length_baseline,-0.05137616304329233,0.02989635859539185
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_len",-0.02064859433717438,0.019133184543485556,0.28052060128789114,44508,0.012292510233899545,-3,length_baseline,-0.05814963604240607,0.01685244736805731
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_len",-0.00021194475186244038,0.01854118186292612,0.9908797640958356,44508,0.012292510233899545,-2,length_baseline,-0.03655266120319763,0.036128771699472755
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_len",-0.01900239769981338,0.024568184937900937,0.4392693319550589,44508,0.012292510233899545,1,length_baseline,-0.06715604017809922,0.029151244778472456
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_len",-0.03247347556558222,0.02428647076830382,0.18121692778161647,44508,0.012292510233899545,2,length_baseline,-0.08007495827145772,0.015128007140293269
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_len",-0.04758194139768964,0.024009829777295832,0.04752971111114901,44508,0.012292510233899545,3,length_baseline,-0.09464120776118948,-0.0005226750341898109
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_len",-0.06883793506300527,0.025669174033081305,0.007334972441605414,44508,0.012292510233899545,4,length_baseline,-0.11914951616784462,-0.018526353958165917
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:disp_X_len",-0.009298584141075853,0.00937754842029918,0.32142434664907227,44508,0.012292510233899545,-4,length_lower_order,-0.027678579044862248,0.00908141076271054
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:disp_X_len",-0.01145305983120039,0.008404994161587796,0.17302069989778612,44508,0.012292510233899545,-3,length_lower_order,-0.02792684838791247,0.005020728725511689
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:disp_X_len",-0.008848823543674094,0.007142034837943741,0.2153798760552601,44508,0.012292510233899545,-2,length_lower_order,-0.022847211826043826,0.005149564738695638
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:disp_X_len",-0.009159801365780798,0.01030034313752917,0.3738764727236388,44508,0.012292510233899545,1,length_lower_order,-0.029348473915337972,0.011028871183776373
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:disp_X_len",-0.02333045831035081,0.011562645518160934,0.04364195461710629,44508,0.012292510233899545,2,length_lower_order,-0.04599324352594624,-0.0006676730947553777
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:disp_X_len",-0.021921728729778087,0.01163940188016165,0.05967138647914094,44508,0.012292510233899545,3,length_lower_order,-0.04473495641489492,0.0008914989553387501
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:disp_X_len",-0.055838181449137686,0.014626015977939904,0.00013541761048152523,44508,0.012292510233899545,4,length_lower_order,-0.08450517276589989,-0.027171190132375476
