spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.01732654545100152,0.026972573239319054,0.5291974364785936,-0.03553969809806382,0.07019278900006687,99644,0.0022072658237377585,2,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.011121837631413204,0.028877160109701334,0.7049077005136084,-0.06772107144642782,0.04547739618360141,99644,0.0022072658237377585,3,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.007055750803272793,0.018651942082667974,0.7099010986226344,-0.029502055678756432,0.04361355728530202,99644,0.0022072658237377585,4,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.0003473142714675142,0.0195871022209372,0.9860592740708756,-0.0380434060815694,0.03873803462450443,99644,0.0022072658237377585,-4,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.001076919556718446,0.022500493607618802,0.9623839893990311,-0.04302404791421441,0.0451778870276513,99644,0.0022072658237377585,-3,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.006422088132785357,0.019642247550533933,0.7476948541052639,-0.03207671706626115,0.044920893331831864,99644,0.0022072658237377585,-2,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.030266739780048447,0.025280039726672095,0.24763462735749298,-0.07981561764432575,0.01928213808422886,99644,0.0022072658237377585,1,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.047908892030885636,0.026879769846087514,0.09256189916370094,-0.10059324092921716,0.00477545686744589,99644,0.0022072658237377585,2,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",-0.024558567753494864,0.029181031785036136,0.41169836930622195,-0.08175339005216568,0.03263625454517596,99644,0.0022072658237377585,3,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.048601398234596034,0.02352114475188521,0.05438605179508871,-0.09470284194829104,-0.0024999545209010224,99644,0.0022072658237377585,4,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.04101083412855374,0.013315477379494808,0.006790132026684548,0.014912498464743917,0.06710916979236356,99644,0.0022072658237377585,-4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.03543832979710147,0.013475705789730402,0.017562150949619326,0.009025946449229886,0.06185071314497306,99644,0.0022072658237377585,-3,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.014791971121510006,0.01586768909554718,0.36428093651026394,-0.016308699505762463,0.04589264174878248,99644,0.0022072658237377585,-2,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.0299183893217046,0.01288055438613437,0.03285753936971236,0.004672502724881237,0.05516427591852796,99644,0.0022072658237377585,1,blocked_control_gap
