event_fe_id,rel_t_history,orders,purchase_days
2896|59|2021-08-03,-4,1,1
2896|59|2021-08-03,-1,1,1
2914|19|2021-07-15,-10,1,1
2914|19|2021-07-15,-8,3,3
2914|19|2021-07-15,-5,1,1
2918|46|2021-08-04,-12,2,2
2918|46|2021-08-04,-6,1,1
2918|46|2021-08-04,-5,2,2
2918|46|2021-08-04,-4,1,1
2918|46|2021-08-04,-3,1,1
2918|46|2021-08-04,-2,1,1
2925|124|2021-07-22,-8,1,1
2925|124|2021-07-22,-3,1,1
2979|124|2021-07-22,-8,1,1
2979|124|2021-07-22,-7,3,3
2979|124|2021-07-22,-2,3,2
2982|238|2021-07-24,-3,1,1
2982|238|2021-07-24,-2,2,2
2982|238|2021-07-24,-1,2,2
3014|220|2021-08-03,-11,2,1
3014|220|2021-08-03,-10,1,1
3014|220|2021-08-03,-9,2,1
3014|220|2021-08-03,-6,2,2
3014|220|2021-08-03,-4,2,1
3014|220|2021-08-03,-2,1,1
3014|220|2021-08-03,-1,1,1
3016|46|2021-08-04,-12,3,3
3016|46|2021-08-04,-11,1,1
3016|46|2021-08-04,-10,4,4
3016|46|2021-08-04,-9,1,1
3016|46|2021-08-04,-7,2,2
3016|46|2021-08-04,-6,1,1
3016|46|2021-08-04,-5,1,1
3016|46|2021-08-04,-3,2,2
3016|46|2021-08-04,-2,2,2
3016|46|2021-08-04,-1,1,1
3047|121|2021-08-03,-6,1,1
3053|246|2021-07-27,-10,1,1
3053|246|2021-07-27,-4,1,1
3053|246|2021-07-27,-2,1,1
3111|133|2021-07-28,-12,1,1
3111|133|2021-07-28,-4,1,1
3111|133|2021-07-28,-3,1,1
3111|133|2021-07-28,-2,2,2
3154|47|2021-07-30,-11,1,1
3154|47|2021-07-30,-10,1,1
3154|47|2021-07-30,-9,1,1
3154|47|2021-07-30,-8,1,1
3154|47|2021-07-30,-7,1,1
3154|47|2021-07-30,-3,1,1
3154|47|2021-07-30,-1,2,1
3155|124|2021-07-22,-6,4,3
3155|124|2021-07-22,-5,1,1
3155|124|2021-07-22,-2,1,1
3177|47|2021-07-30,-12,1,1
3177|47|2021-07-30,-8,1,1
3177|47|2021-07-30,-7,1,1
3177|47|2021-07-30,-4,1,1
3177|47|2021-07-30,-1,1,1
3205|62|2021-08-04,-3,1,1
3232|47|2021-07-30,-12,1,1
3232|47|2021-07-30,-6,1,1
3233|121|2021-08-03,-7,2,1
3233|121|2021-08-03,-6,2,2
3233|121|2021-08-03,-3,1,1
3233|121|2021-08-03,-1,1,1
3237|39|2021-07-25,-11,1,1
3237|39|2021-07-25,-9,1,1
3237|39|2021-07-25,-8,1,1
3237|39|2021-07-25,-2,1,1
3237|39|2021-07-25,-1,1,1
3254|44|2021-07-24,-12,3,3
3254|44|2021-07-24,-11,2,2
3254|44|2021-07-24,-9,1,1
3254|44|2021-07-24,-8,3,3
3254|44|2021-07-24,-7,2,2
3254|44|2021-07-24,-5,3,3
3254|44|2021-07-24,-4,6,6
3254|44|2021-07-24,-3,6,6
3254|44|2021-07-24,-2,2,2
3262|238|2021-07-24,-12,4,4
3262|238|2021-07-24,-10,1,1
3262|238|2021-07-24,-9,3,3
3262|238|2021-07-24,-7,1,1
3262|238|2021-07-24,-5,1,1
3262|238|2021-07-24,-4,1,1
3262|238|2021-07-24,-3,1,1
3262|238|2021-07-24,-2,1,1
3264|238|2021-07-24,-12,7,5
3264|238|2021-07-24,-11,2,2
3264|238|2021-07-24,-10,2,1
3264|238|2021-07-24,-9,2,1
3264|238|2021-07-24,-7,3,1
3264|238|2021-07-24,-6,2,2
3264|238|2021-07-24,-5,3,2
3264|238|2021-07-24,-4,1,1
3264|238|2021-07-24,-3,4,3
3264|238|2021-07-24,-2,9,6
3264|238|2021-07-24,-1,6,4
3284|5|2021-08-18,-11,2,1
3284|5|2021-08-18,-9,1,1
3284|5|2021-08-18,-8,1,1
3284|5|2021-08-18,-6,1,1
3284|5|2021-08-18,-5,1,1
3320|124|2021-07-22,-12,10,5
3320|124|2021-07-22,-11,1,1
3320|124|2021-07-22,-9,3,3
3320|124|2021-07-22,-8,6,3
3320|124|2021-07-22,-7,2,1
3320|124|2021-07-22,-6,3,3
3320|124|2021-07-22,-5,4,2
3320|124|2021-07-22,-4,2,1
3320|124|2021-07-22,-3,3,2
3320|124|2021-07-22,-2,7,3
3320|124|2021-07-22,-1,2,1
3322|124|2021-07-22,-10,1,1
3322|124|2021-07-22,-4,3,3
3322|124|2021-07-22,-3,1,1
3322|124|2021-07-22,-1,2,2
3324|124|2021-07-22,-12,10,9
3324|124|2021-07-22,-11,11,10
3324|124|2021-07-22,-10,9,9
3324|124|2021-07-22,-9,12,7
3324|124|2021-07-22,-8,11,10
3324|124|2021-07-22,-7,8,8
3324|124|2021-07-22,-6,8,6
3324|124|2021-07-22,-5,14,10
3324|124|2021-07-22,-4,6,6
3324|124|2021-07-22,-3,14,6
3324|124|2021-07-22,-2,17,8
3324|124|2021-07-22,-1,13,10
3337|133|2021-07-28,-12,1,1
3337|133|2021-07-28,-7,1,1
3337|133|2021-07-28,-4,1,1
3384|3|2021-08-09,-5,2,2
3384|3|2021-08-09,-4,2,2
3384|3|2021-08-09,-3,2,1
3388|19|2021-07-15,-6,1,1
3388|19|2021-07-15,-3,1,1
3388|19|2021-07-15,-1,2,2
3427|121|2021-08-03,-12,1,1
3427|121|2021-08-03,-9,1,1
3427|121|2021-08-03,-8,1,1
3427|121|2021-08-03,-6,1,1
3427|121|2021-08-03,-5,1,1
3433|5|2021-08-18,-11,1,1
3433|5|2021-08-18,-6,3,3
3433|5|2021-08-18,-5,3,2
3433|5|2021-08-18,-4,2,2
3529|182|2021-08-03,-8,1,1
3529|182|2021-08-03,-7,1,1
3529|182|2021-08-03,-2,1,1
3602|246|2021-07-27,-8,1,1
3602|246|2021-07-27,-1,1,1
3618|44|2021-07-24,-1,1,1
3629|19|2021-07-15,-12,1,1
3629|19|2021-07-15,-11,1,1
3629|19|2021-07-15,-10,1,1
3629|19|2021-07-15,-7,1,1
3629|19|2021-07-15,-5,2,2
3629|19|2021-07-15,-4,1,1
3629|19|2021-07-15,-2,1,1
3629|19|2021-07-15,-1,1,1
3642|220|2021-08-03,-8,1,1
3647|59|2021-08-03,-12,2,2
3647|59|2021-08-03,-10,2,2
3647|59|2021-08-03,-9,2,2
3647|59|2021-08-03,-8,3,2
3647|59|2021-08-03,-3,3,1
3647|59|2021-08-03,-2,2,1
3647|59|2021-08-03,-1,3,2
3652|3|2021-08-09,-5,3,3
3652|3|2021-08-09,-4,1,1
3652|3|2021-08-09,-3,1,1
3652|3|2021-08-09,-1,1,1
3658|19|2021-07-15,-11,1,1
3658|19|2021-07-15,-10,1,1
3658|19|2021-07-15,-8,1,1
3658|19|2021-07-15,-5,1,1
3658|19|2021-07-15,-3,2,2
3658|19|2021-07-15,-2,1,1
3658|19|2021-07-15,-1,2,2
3709|124|2021-07-22,-12,1,1
3709|124|2021-07-22,-10,1,1
3709|124|2021-07-22,-8,1,1
3709|124|2021-07-22,-7,2,2
3718|47|2021-07-30,-12,1,1
3718|47|2021-07-30,-11,1,1
3718|47|2021-07-30,-3,1,1
3718|47|2021-07-30,-1,1,1
3725|47|2021-07-30,-8,1,1
3725|47|2021-07-30,-6,1,1
3725|47|2021-07-30,-5,1,1
3725|47|2021-07-30,-1,2,2
3760|59|2021-08-03,-11,3,3
3760|59|2021-08-03,-10,1,1
3760|59|2021-08-03,-9,1,1
3760|59|2021-08-03,-8,2,2
3760|59|2021-08-03,-5,1,1
3760|59|2021-08-03,-3,1,1
3760|59|2021-08-03,-1,1,1
3761|62|2021-08-04,-12,1,1
3761|62|2021-08-04,-10,1,1
3761|62|2021-08-04,-8,1,1
3761|62|2021-08-04,-6,1,1
3761|62|2021-08-04,-5,1,1
3761|62|2021-08-04,-3,2,2
3778|19|2021-07-15,-12,1,1
3778|19|2021-07-15,-9,2,2
3778|19|2021-07-15,-8,4,2
3778|19|2021-07-15,-7,4,4
3778|19|2021-07-15,-6,2,2
3778|19|2021-07-15,-5,2,2
3778|19|2021-07-15,-4,2,2
3778|19|2021-07-15,-3,1,1
3778|19|2021-07-15,-1,2,2
3786|238|2021-07-24,-9,2,2
3786|238|2021-07-24,-8,1,1
3786|238|2021-07-24,-5,4,2
3786|238|2021-07-24,-1,2,1
3827|133|2021-07-28,-11,1,1
3827|133|2021-07-28,-10,2,2
3827|133|2021-07-28,-9,2,2
3827|133|2021-07-28,-8,3,3
3827|133|2021-07-28,-7,1,1
3827|133|2021-07-28,-6,2,2
3866|133|2021-07-28,-6,2,2
3866|133|2021-07-28,-5,1,1
3869|8|2021-05-27,-8,2,2
3869|8|2021-05-27,-4,3,3
3869|8|2021-05-27,-3,1,1
3869|8|2021-05-27,-2,1,1
3900|238|2021-07-24,-11,2,2
3900|238|2021-07-24,-9,1,1
3900|238|2021-07-24,-8,1,1
3900|238|2021-07-24,-7,1,1
3900|238|2021-07-24,-3,2,2
3900|238|2021-07-24,-2,2,2
3900|238|2021-07-24,-1,1,1
3911|47|2021-07-30,-12,1,1
3911|47|2021-07-30,-7,4,4
3911|47|2021-07-30,-6,2,2
3911|47|2021-07-30,-5,6,6
3911|47|2021-07-30,-4,5,5
3911|47|2021-07-30,-3,7,7
3911|47|2021-07-30,-2,5,5
3911|47|2021-07-30,-1,3,3
3929|5|2021-08-18,-6,1,1
3929|5|2021-08-18,-5,3,2
3929|5|2021-08-18,-4,2,2
3929|5|2021-08-18,-3,2,2
3929|5|2021-08-18,-2,1,1
3931|131|2021-08-29,-4,2,1
3931|131|2021-08-29,-2,2,1
3931|131|2021-08-29,-1,4,2
3946|133|2021-07-28,-12,1,1
3946|133|2021-07-28,-11,1,1
3946|133|2021-07-28,-10,1,1
3946|133|2021-07-28,-9,1,1
3965|59|2021-08-03,-12,2,2
3965|59|2021-08-03,-11,1,1
3984|133|2021-07-28,-12,6,4
3984|133|2021-07-28,-9,1,1
3984|133|2021-07-28,-7,1,1
3984|133|2021-07-28,-2,1,1
4008|124|2021-07-22,-10,3,3
4008|124|2021-07-22,-9,1,1
4008|124|2021-07-22,-4,7,7
4008|124|2021-07-22,-3,3,3
4008|124|2021-07-22,-2,2,2
4070|238|2021-07-24,-12,1,1
4070|238|2021-07-24,-11,7,3
4070|238|2021-07-24,-10,1,1
4070|238|2021-07-24,-9,1,1
4070|238|2021-07-24,-5,1,1
4070|238|2021-07-24,-4,4,2
4070|238|2021-07-24,-3,4,4
4070|238|2021-07-24,-1,9,9
4146|47|2021-07-30,-8,2,2
4146|47|2021-07-30,-7,7,7
4146|47|2021-07-30,-6,9,8
4146|47|2021-07-30,-5,9,9
4146|47|2021-07-30,-4,8,8
4146|47|2021-07-30,-3,6,6
4146|47|2021-07-30,-2,6,6
4146|47|2021-07-30,-1,4,4
4160|59|2021-08-03,-8,1,1
4160|59|2021-08-03,-7,1,1
4160|59|2021-08-03,-6,1,1
4160|59|2021-08-03,-5,2,2
4160|59|2021-08-03,-3,2,2
4169|121|2021-08-03,-7,2,2
4169|121|2021-08-03,-5,3,3
4169|121|2021-08-03,-4,7,6
4169|121|2021-08-03,-2,6,6
4169|121|2021-08-03,-1,3,3
4170|121|2021-08-03,-12,1,1
4170|121|2021-08-03,-8,1,1
4170|121|2021-08-03,-7,1,1
4170|121|2021-08-03,-2,1,1
4174|121|2021-08-03,-6,3,3
4174|121|2021-08-03,-5,2,1
4174|121|2021-08-03,-3,4,4
4175|121|2021-08-03,-5,1,1
4175|121|2021-08-03,-4,1,1
4175|121|2021-08-03,-2,2,2
4175|121|2021-08-03,-1,1,1
4201|121|2021-08-03,-7,1,1
4201|121|2021-08-03,-5,1,1
4201|121|2021-08-03,-3,1,1
4215|46|2021-08-04,-11,2,2
4215|46|2021-08-04,-3,1,1
4215|46|2021-08-04,-1,4,3
4218|39|2021-07-25,-11,2,2
4218|39|2021-07-25,-10,1,1
4218|39|2021-07-25,-9,1,1
4218|39|2021-07-25,-8,2,2
4218|39|2021-07-25,-7,2,2
4218|39|2021-07-25,-6,2,2
4218|39|2021-07-25,-4,5,5
4218|39|2021-07-25,-3,4,4
4218|39|2021-07-25,-2,5,5
4218|39|2021-07-25,-1,6,6
4244|19|2021-07-15,-12,1,1
4244|19|2021-07-15,-11,2,2
4244|19|2021-07-15,-10,1,1
4244|19|2021-07-15,-6,1,1
4244|19|2021-07-15,-3,1,1
4261|246|2021-07-27,-11,2,1
4261|246|2021-07-27,-6,1,1
4261|246|2021-07-27,-2,1,1
4289|182|2021-08-03,-8,1,1
4289|182|2021-08-03,-3,1,1
4310|44|2021-07-24,-12,1,1
4310|44|2021-07-24,-7,1,1
4310|44|2021-07-24,-4,2,1
4310|44|2021-07-24,-2,1,1
4310|44|2021-07-24,-1,1,1
4317|121|2021-08-03,-12,1,1
4317|121|2021-08-03,-11,1,1
4317|121|2021-08-03,-5,1,1
4317|121|2021-08-03,-4,1,1
4317|121|2021-08-03,-2,1,1
4320|47|2021-07-30,-12,4,4
4320|47|2021-07-30,-11,2,2
4321|44|2021-07-24,-12,1,1
4321|44|2021-07-24,-9,2,2
4321|44|2021-07-24,-8,1,1
4321|44|2021-07-24,-7,1,1
4321|44|2021-07-24,-6,2,2
4321|44|2021-07-24,-5,3,3
4321|44|2021-07-24,-4,2,2
4321|44|2021-07-24,-2,2,2
4338|124|2021-07-22,-12,6,6
4338|124|2021-07-22,-11,6,6
4338|124|2021-07-22,-10,6,6
4338|124|2021-07-22,-9,5,5
4338|124|2021-07-22,-8,5,5
4338|124|2021-07-22,-7,4,4
4338|124|2021-07-22,-6,1,1
4338|124|2021-07-22,-5,1,1
4338|124|2021-07-22,-4,4,3
4338|124|2021-07-22,-3,2,2
4338|124|2021-07-22,-2,5,4
4344|47|2021-07-30,-11,1,1
4344|47|2021-07-30,-10,1,1
4344|47|2021-07-30,-8,2,2
4344|47|2021-07-30,-7,3,3
4344|47|2021-07-30,-6,1,1
4344|47|2021-07-30,-5,2,2
4344|47|2021-07-30,-3,1,1
4365|39|2021-07-25,-12,6,4
4365|39|2021-07-25,-11,11,11
4365|39|2021-07-25,-10,5,4
4365|39|2021-07-25,-9,7,7
4365|39|2021-07-25,-8,12,11
4365|39|2021-07-25,-7,1,1
4365|39|2021-07-25,-6,8,7
4365|39|2021-07-25,-5,11,10
4365|39|2021-07-25,-4,9,9
4365|39|2021-07-25,-3,11,11
4365|39|2021-07-25,-2,2,2
4365|39|2021-07-25,-1,1,1
4367|47|2021-07-30,-10,1,1
4367|47|2021-07-30,-6,6,4
4367|47|2021-07-30,-5,1,1
4367|47|2021-07-30,-4,2,2
4367|47|2021-07-30,-3,2,2
4367|47|2021-07-30,-2,1,1
4380|44|2021-07-24,-10,1,1
4380|44|2021-07-24,-9,4,2
4380|44|2021-07-24,-6,3,2
4380|44|2021-07-24,-2,1,1
4380|44|2021-07-24,-1,1,1
4390|3|2021-08-09,-12,5,5
4390|3|2021-08-09,-11,2,2
4412|19|2021-07-15,-12,1,1
4412|19|2021-07-15,-10,2,2
4412|19|2021-07-15,-8,2,2
4412|19|2021-07-15,-6,1,1
4412|19|2021-07-15,-5,2,2
4412|19|2021-07-15,-4,3,3
4412|19|2021-07-15,-2,2,2
4412|19|2021-07-15,-1,4,2
4436|62|2021-08-04,-12,3,3
4436|62|2021-08-04,-11,1,1
4436|62|2021-08-04,-10,4,2
4436|62|2021-08-04,-9,4,3
4436|62|2021-08-04,-8,1,1
4436|62|2021-08-04,-6,1,1
4436|62|2021-08-04,-4,1,1
4436|62|2021-08-04,-3,1,1
4499|5|2021-08-18,-5,2,2
4499|5|2021-08-18,-4,2,2
4499|5|2021-08-18,-3,4,3
4509|238|2021-07-24,-9,1,1
4509|238|2021-07-24,-7,5,5
4509|238|2021-07-24,-6,1,1
4509|238|2021-07-24,-5,1,1
4509|238|2021-07-24,-4,1,1
4509|238|2021-07-24,-3,1,1
4510|121|2021-08-03,-11,2,2
4510|121|2021-08-03,-9,1,1
4510|121|2021-08-03,-8,3,3
4510|121|2021-08-03,-5,1,1
4510|121|2021-08-03,-2,1,1
4510|121|2021-08-03,-1,1,1
4517|46|2021-08-04,-11,1,1
4517|46|2021-08-04,-6,1,1
4517|46|2021-08-04,-4,1,1
4539|131|2021-08-29,-12,1,1
4539|131|2021-08-29,-10,1,1
4539|131|2021-08-29,-9,1,1
4539|131|2021-08-29,-7,2,1
4539|131|2021-08-29,-6,1,1
4539|131|2021-08-29,-3,1,1
4544|3|2021-08-09,-4,1,1
4544|3|2021-08-09,-1,1,1
4559|220|2021-08-03,-11,1,1
4559|220|2021-08-03,-9,1,1
4559|220|2021-08-03,-6,1,1
4584|59|2021-08-03,-11,1,1
4584|59|2021-08-03,-7,2,2
4584|59|2021-08-03,-6,7,7
4584|59|2021-08-03,-5,3,3
4584|59|2021-08-03,-4,2,2
4584|59|2021-08-03,-2,1,1
4626|5|2021-08-18,-12,1,1
4626|5|2021-08-18,-11,2,2
4626|5|2021-08-18,-10,2,2
4626|5|2021-08-18,-9,3,3
4626|5|2021-08-18,-7,2,2
4626|5|2021-08-18,-5,1,1
4626|5|2021-08-18,-3,1,1
4626|5|2021-08-18,-2,1,1
4633|59|2021-08-03,-8,1,1
4633|59|2021-08-03,-4,2,2
4633|59|2021-08-03,-3,1,1
4633|59|2021-08-03,-2,7,7
4633|59|2021-08-03,-1,2,2
4659|59|2021-08-03,-10,3,2
4659|59|2021-08-03,-9,5,5
4683|133|2021-07-28,-12,2,2
4683|133|2021-07-28,-11,1,1
4683|133|2021-07-28,-2,1,1
4694|220|2021-08-03,-6,1,1
4739|59|2021-08-03,-12,1,1
4739|59|2021-08-03,-11,2,2
4739|59|2021-08-03,-10,1,1
4739|59|2021-08-03,-9,1,1
4739|59|2021-08-03,-8,1,1
4739|59|2021-08-03,-4,2,2
4739|59|2021-08-03,-2,1,1
4764|133|2021-07-28,-9,9,8
4764|133|2021-07-28,-8,1,1
4764|133|2021-07-28,-6,3,3
4764|133|2021-07-28,-3,1,1
4767|62|2021-08-04,-12,1,1
4767|62|2021-08-04,-11,4,4
4767|62|2021-08-04,-10,3,3
4767|62|2021-08-04,-9,2,2
4767|62|2021-08-04,-8,3,3
4767|62|2021-08-04,-7,2,2
4767|62|2021-08-04,-6,5,5
4767|62|2021-08-04,-5,5,4
4767|62|2021-08-04,-4,1,1
4767|62|2021-08-04,-3,2,2
4767|62|2021-08-04,-2,1,1
4770|238|2021-07-24,-11,2,1
4770|238|2021-07-24,-10,1,1
4770|238|2021-07-24,-8,2,1
4776|47|2021-07-30,-12,1,1
4776|47|2021-07-30,-11,1,1
4776|47|2021-07-30,-10,1,1
4776|47|2021-07-30,-7,2,2
4776|47|2021-07-30,-4,1,1
4776|47|2021-07-30,-1,1,1
4799|39|2021-07-25,-11,3,3
4799|39|2021-07-25,-10,3,3
4799|39|2021-07-25,-9,2,2
4799|39|2021-07-25,-8,4,4
4799|39|2021-07-25,-7,1,1
4799|39|2021-07-25,-6,1,1
4799|39|2021-07-25,-5,1,1
4799|39|2021-07-25,-4,1,1
4799|39|2021-07-25,-2,2,2
4799|39|2021-07-25,-1,2,2
4800|246|2021-07-27,-12,2,2
4800|246|2021-07-27,-9,3,3
4800|246|2021-07-27,-6,1,1
4800|246|2021-07-27,-5,1,1
4800|246|2021-07-27,-4,1,1
4801|238|2021-07-24,-12,2,1
4801|238|2021-07-24,-11,2,1
4801|238|2021-07-24,-10,1,1
4801|238|2021-07-24,-8,2,1
4801|238|2021-07-24,-6,1,1
4827|121|2021-08-03,-10,2,1
4827|121|2021-08-03,-8,2,1
4827|121|2021-08-03,-6,1,1
4827|121|2021-08-03,-5,1,1
4827|121|2021-08-03,-3,1,1
4833|124|2021-07-22,-12,2,2
4833|124|2021-07-22,-11,2,2
4833|124|2021-07-22,-10,3,3
4833|124|2021-07-22,-8,1,1
4833|124|2021-07-22,-7,2,2
4833|124|2021-07-22,-6,3,3
4833|124|2021-07-22,-2,3,3
4833|124|2021-07-22,-1,2,1
4844|133|2021-07-28,-12,5,5
4878|133|2021-07-28,-7,1,1
4878|133|2021-07-28,-6,1,1
4901|124|2021-07-22,-9,1,1
4901|124|2021-07-22,-8,3,3
4901|124|2021-07-22,-7,1,1
4901|124|2021-07-22,-5,1,1
4901|124|2021-07-22,-4,1,1
4901|124|2021-07-22,-2,1,1
4915|39|2021-07-25,-12,2,1
4915|39|2021-07-25,-8,2,2
4915|39|2021-07-25,-6,2,2
4915|39|2021-07-25,-4,1,1
4915|39|2021-07-25,-3,1,1
4951|19|2021-07-15,-12,1,1
4951|19|2021-07-15,-11,4,4
4951|19|2021-07-15,-8,1,1
4951|19|2021-07-15,-7,3,3
4951|19|2021-07-15,-6,4,4
4951|19|2021-07-15,-5,5,5
4951|19|2021-07-15,-4,4,4
4951|19|2021-07-15,-3,4,4
4951|19|2021-07-15,-2,4,4
4975|220|2021-08-03,-11,1,1
4975|220|2021-08-03,-7,1,1
4975|220|2021-08-03,-6,1,1
4975|220|2021-08-03,-5,2,2
4975|220|2021-08-03,-4,2,2
4975|220|2021-08-03,-3,2,1
4975|220|2021-08-03,-1,1,1
5045|182|2021-08-03,-9,1,1
5045|182|2021-08-03,-4,2,2
5045|182|2021-08-03,-3,3,3
5045|182|2021-08-03,-2,3,3
5059|59|2021-08-03,-7,5,5
5059|59|2021-08-03,-5,3,3
5059|59|2021-08-03,-4,2,2
5059|59|2021-08-03,-3,6,6
5059|59|2021-08-03,-2,2,2
5069|47|2021-07-30,-12,2,2
5069|47|2021-07-30,-11,1,1
5069|47|2021-07-30,-7,1,1
5069|47|2021-07-30,-6,1,1
5078|238|2021-07-24,-11,2,2
5078|238|2021-07-24,-9,4,4
5078|238|2021-07-24,-8,1,1
5078|238|2021-07-24,-6,2,2
5078|238|2021-07-24,-5,2,2
5078|238|2021-07-24,-3,1,1
5078|238|2021-07-24,-2,1,1
5079|238|2021-07-24,-12,2,1
5079|238|2021-07-24,-11,5,5
5079|238|2021-07-24,-9,2,1
5079|238|2021-07-24,-7,1,1
5079|238|2021-07-24,-6,2,2
5079|238|2021-07-24,-5,2,2
5079|238|2021-07-24,-3,2,1
5079|238|2021-07-24,-2,1,1
5079|238|2021-07-24,-1,1,1
5120|47|2021-07-30,-8,1,1
5120|47|2021-07-30,-6,1,1
5120|47|2021-07-30,-4,1,1
5120|47|2021-07-30,-2,1,1
5120|47|2021-07-30,-1,1,1
5145|59|2021-08-03,-9,1,1
5145|59|2021-08-03,-8,2,2
5145|59|2021-08-03,-7,1,1
5145|59|2021-08-03,-5,1,1
5145|59|2021-08-03,-4,1,1
5145|59|2021-08-03,-2,1,1
5222|59|2021-08-03,-12,1,1
5222|59|2021-08-03,-11,1,1
5222|59|2021-08-03,-9,1,1
5222|59|2021-08-03,-8,1,1
5222|59|2021-08-03,-6,2,1
5222|59|2021-08-03,-5,1,1
5222|59|2021-08-03,-4,1,1
5238|47|2021-07-30,-12,2,2
5238|47|2021-07-30,-10,1,1
5238|47|2021-07-30,-8,2,2
5254|39|2021-07-25,-10,1,1
5254|39|2021-07-25,-9,4,4
5254|39|2021-07-25,-7,1,1
5254|39|2021-07-25,-6,1,1
5254|39|2021-07-25,-5,1,1
5254|39|2021-07-25,-2,5,5
5261|5|2021-08-18,-12,3,3
5261|5|2021-08-18,-11,1,1
5261|5|2021-08-18,-10,1,1
5261|5|2021-08-18,-8,2,2
5261|5|2021-08-18,-7,1,1
5261|5|2021-08-18,-6,1,1
5261|5|2021-08-18,-5,1,1
5261|5|2021-08-18,-4,2,2
5261|5|2021-08-18,-3,3,3
5261|5|2021-08-18,-2,1,1
5278|62|2021-08-04,-12,4,4
5278|62|2021-08-04,-11,9,7
5278|62|2021-08-04,-10,3,2
5278|62|2021-08-04,-9,8,8
5278|62|2021-08-04,-8,10,10
5278|62|2021-08-04,-7,7,7
5278|62|2021-08-04,-6,13,10
5278|62|2021-08-04,-5,10,10
5278|62|2021-08-04,-4,10,9
5278|62|2021-08-04,-3,8,7
5278|62|2021-08-04,-2,11,10
5278|62|2021-08-04,-1,4,4
5309|133|2021-07-28,-12,1,1
5309|133|2021-07-28,-10,1,1
5309|133|2021-07-28,-7,1,1
5309|133|2021-07-28,-6,1,1
5309|133|2021-07-28,-4,1,1
5309|133|2021-07-28,-1,1,1
5321|124|2021-07-22,-12,2,1
5321|124|2021-07-22,-11,5,5
5321|124|2021-07-22,-10,4,4
5321|124|2021-07-22,-9,2,2
5321|124|2021-07-22,-7,2,2
5321|124|2021-07-22,-1,1,1
5347|133|2021-07-28,-10,1,1
5347|133|2021-07-28,-6,1,1
5347|133|2021-07-28,-5,1,1
5347|133|2021-07-28,-4,1,1
5347|133|2021-07-28,-3,2,2
5382|182|2021-08-03,-7,1,1
5407|47|2021-07-30,-12,6,5
5407|47|2021-07-30,-11,3,3
5407|47|2021-07-30,-10,3,3
5407|47|2021-07-30,-9,4,4
5407|47|2021-07-30,-8,4,4
5407|47|2021-07-30,-7,3,3
5407|47|2021-07-30,-6,3,3
5407|47|2021-07-30,-5,2,2
5407|47|2021-07-30,-4,3,3
5407|47|2021-07-30,-3,5,4
5407|47|2021-07-30,-2,4,4
5407|47|2021-07-30,-1,1,1
5441|62|2021-08-04,-2,10,10
5485|62|2021-08-04,-12,4,4
5485|62|2021-08-04,-10,1,1
5485|62|2021-08-04,-9,1,1
5485|62|2021-08-04,-8,8,7
5485|62|2021-08-04,-7,1,1
5497|133|2021-07-28,-11,2,2
5497|133|2021-07-28,-10,3,3
5497|133|2021-07-28,-9,1,1
5497|133|2021-07-28,-7,1,1
5497|133|2021-07-28,-3,1,1
5536|131|2021-08-29,-12,1,1
5536|131|2021-08-29,-11,1,1
5547|46|2021-08-04,-9,1,1
5547|46|2021-08-04,-8,1,1
5572|19|2021-07-15,-6,2,2
5572|19|2021-07-15,-4,5,5
5572|19|2021-07-15,-3,5,4
5572|19|2021-07-15,-2,1,1
5592|59|2021-08-03,-12,4,3
5592|59|2021-08-03,-11,1,1
5592|59|2021-08-03,-10,1,1
5592|59|2021-08-03,-9,1,1
5592|59|2021-08-03,-8,2,2
5592|59|2021-08-03,-7,3,2
5592|59|2021-08-03,-6,1,1
5592|59|2021-08-03,-5,3,3
5592|59|2021-08-03,-4,1,1
5608|39|2021-07-25,-6,1,1
5608|39|2021-07-25,-5,2,2
5608|39|2021-07-25,-3,3,3
5608|39|2021-07-25,-2,2,2
5639|124|2021-07-22,-12,1,1
5639|124|2021-07-22,-11,1,1
5639|124|2021-07-22,-10,4,4
5639|124|2021-07-22,-9,4,4
5639|124|2021-07-22,-7,1,1
5639|124|2021-07-22,-6,2,2
5639|124|2021-07-22,-5,2,2
5639|124|2021-07-22,-4,1,1
5645|124|2021-07-22,-12,2,2
5645|124|2021-07-22,-10,1,1
5645|124|2021-07-22,-7,2,1
5645|124|2021-07-22,-3,1,1
5645|124|2021-07-22,-2,1,1
5645|124|2021-07-22,-1,2,1
5710|62|2021-08-04,-6,1,1
5710|62|2021-08-04,-3,2,2
5710|62|2021-08-04,-1,1,1
5790|19|2021-07-15,-12,4,2
5790|19|2021-07-15,-6,1,1
5817|133|2021-07-28,-12,1,1
5840|19|2021-07-15,-12,3,2
5862|39|2021-07-25,-10,1,1
5862|39|2021-07-25,-9,1,1
5862|39|2021-07-25,-3,2,2
5862|39|2021-07-25,-2,1,1
5862|39|2021-07-25,-1,4,4
5956|238|2021-07-24,-12,3,2
5956|238|2021-07-24,-11,2,1
5956|238|2021-07-24,-9,5,4
5956|238|2021-07-24,-8,2,2
5956|238|2021-07-24,-7,1,1
5956|238|2021-07-24,-6,1,1
5956|238|2021-07-24,-4,2,2
5956|238|2021-07-24,-2,1,1
5967|5|2021-08-18,-12,1,1
