spec,row_term,column_term,covariance
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m4_X_treated_X_disp,-1.5947699547272213e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m4_X_density,-5.907716945474578e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m4_X_treated_X_density,-1.3608478212448144e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m4_X_disp_X_density,0.00012252378368333207
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m4_X_treated_X_disp_X_density,-0.00022949493069761206
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_treated,-5.19462265578028e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_disp,-6.235543430592122e-06
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_treated_X_disp,-7.551595174556087e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_density,-3.26765558893113e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_treated_X_density,3.192597170760203e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_disp_X_density,9.547968476011425e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m3_X_treated_X_disp_X_density,-0.00014178375852192906
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_treated,-9.880294248204875e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_disp,-5.040423418521648e-06
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_treated_X_disp,3.178444294403783e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_density,-5.972253052672557e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_treated_X_density,-0.00011199403202010255
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_disp_X_density,0.00012757102270235314
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_m2_X_treated_X_disp_X_density,-0.00013690982888403473
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_treated,-0.00021781301116943728
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_disp,-2.889622857117565e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_treated_X_disp,7.909484855821824e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_density,-8.918230152421601e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_treated_X_density,-0.00021126937392967492
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_disp_X_density,0.00019126216650432813
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p1_X_treated_X_disp_X_density,-5.091832426012815e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_treated,4.371904715409562e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_disp,3.298652299842283e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_treated_X_disp,-9.921943139082729e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_density,-7.930870014072935e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_treated_X_density,0.00017214639224098885
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_disp_X_density,0.00014303552417098284
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p2_X_treated_X_disp_X_density,-0.0003076781016739936
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_treated,-0.00013704956518957787
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_disp,-6.347599935941717e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_treated_X_disp,0.00011502656988920449
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_density,-6.369592965368466e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_treated_X_density,7.986724765784346e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_disp_X_density,0.00012927294233965983
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p3_X_treated_X_disp_X_density,-2.638499399841043e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_treated,3.168759242315399e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_disp,-2.7657678738216387e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_treated_X_disp,-8.148626766766337e-05
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_density,-0.00013448080414895627
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_treated_X_density,0.00025867180145175645
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_disp_X_density,0.00017071108552012404
raw_500m_density_interacted_event_study,rel_p1_X_disp_X_density,rel_p4_X_treated_X_disp_X_density,-0.0003781064180858427
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_treated,-0.0004498963783454225
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_disp,-0.00010712218330360459
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_treated_X_disp,0.0005462489802834451
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_density,-5.320630652263501e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_treated_X_density,-4.265012548515964e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_disp_X_density,-1.4964972593671569e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m4_X_treated_X_disp_X_density,0.00017917171269474553
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_treated,-0.0005630411284926385
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_disp,0.00011583311002970316
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_treated_X_disp,0.0006971133793894485
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_density,3.880553818358474e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_treated_X_density,-0.002129913189365962
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_disp_X_density,-3.4470223149911994e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m3_X_treated_X_disp_X_density,0.0011741937546104527
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_treated,-0.0006002043300860655
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_disp,5.472484443447655e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_treated_X_disp,0.0005528325544586458
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_density,-3.276059769940103e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_treated_X_density,-0.0020892151095811546
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_disp_X_density,4.2638277231396416e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_m2_X_treated_X_disp_X_density,0.0011567316071647664
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_treated,-0.0010728523942221473
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_disp,-8.297775597124097e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_treated_X_disp,0.0011516470782961265
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_density,1.8674016666927347e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_treated_X_density,-0.004195936941266148
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_disp_X_density,-5.091832426012787e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p1_X_treated_X_disp_X_density,0.004049318330444456
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_treated,0.0002802197680731232
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_disp,0.0003077819222583975
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_treated_X_disp,-0.00010722915973122782
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_density,9.713734063760142e-06
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_treated_X_density,-0.0012378503552974447
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_disp_X_density,-0.00011698159084863579
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p2_X_treated_X_disp_X_density,0.0011558403117317385
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_treated,-0.00028027667112809275
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_disp,0.00022354641394710438
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_treated_X_disp,0.000740860087661154
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_density,9.589354791934134e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_treated_X_density,-0.0023779302845820193
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_disp_X_density,-0.0001275584992124307
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p3_X_treated_X_disp_X_density,0.003510898978544324
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_treated,0.00019081333454609928
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_disp,8.60814288550265e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_treated_X_disp,-0.0001439368753288664
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_density,3.829265720005003e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_treated_X_density,-0.0005337362633191782
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_disp_X_density,-8.003376938903444e-05
raw_500m_density_interacted_event_study,rel_p1_X_treated_X_disp_X_density,rel_p4_X_treated_X_disp_X_density,0.0012019620319094022
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_treated,5.0749818167745804e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_disp,8.397551546344154e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_treated_X_disp,-0.00020104187127265098
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_density,-2.4330391479352054e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_treated_X_density,-4.074207283201105e-06
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_disp_X_density,7.965111019815259e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m4_X_treated_X_disp_X_density,-1.9100800773773832e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_treated,0.00020744750582113683
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_disp,3.2762648493247175e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_treated_X_disp,-0.0002993473801574656
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_density,5.845636706427583e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_treated_X_density,-0.00010346751701749081
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_disp_X_density,-3.523318384253541e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m3_X_treated_X_disp_X_density,-0.00023281683735053453
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_treated,7.78929875306716e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_disp,3.292641778630734e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_treated_X_disp,-0.0001288493541778383
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_density,-1.2232424316005723e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_treated_X_density,-0.0002695723872729808
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_disp_X_density,9.97542196023131e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_m2_X_treated_X_disp_X_density,0.00025561992280518877
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_treated,0.0001579812589349619
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_disp,0.00010552472165494267
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_treated_X_disp,-0.00022130831364563876
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_density,-1.9023106000166978e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_treated_X_density,-0.0005842163642782805
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_disp_X_density,4.3719047154095494e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p1_X_treated_X_disp_X_density,0.0002802197680731233
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_treated,0.00040504573057868385
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_disp,0.00017462505921003862
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_treated_X_disp,-0.000449760492704805
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_density,-1.634494438667381e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_treated_X_density,-0.0002613605451089694
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_disp_X_density,6.485309244159723e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p2_X_treated_X_disp_X_density,0.00020291621432035653
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_treated,0.0002127131708449538
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_disp,0.00013783968632480835
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_treated_X_disp,-0.0002151262212453913
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_density,-3.0452356127454867e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_treated_X_density,-0.0003216089836837582
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_disp_X_density,0.00013418084395319408
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p3_X_treated_X_disp_X_density,0.00021708093890978876
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_treated,0.00023525932686771237
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_disp,8.892778399839077e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_treated_X_disp,-0.00023077166954065402
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_density,7.380654720325697e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_treated_X_density,-0.00016422388035846152
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_disp_X_density,-5.516742091764899e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated,rel_p4_X_treated_X_disp_X_density,0.00016330362336566836
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_treated,-6.876991351682667e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_disp,6.854549721098254e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_treated_X_disp,-1.4233352291066025e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_density,-1.991114964273251e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_treated_X_density,-3.1348208381003057e-06
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_disp_X_density,4.4726396778261985e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m4_X_treated_X_disp_X_density,-5.0916698862131575e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_treated,-6.927162625530449e-06
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_disp,7.412144740137946e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_treated_X_disp,-7.395631382179914e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_density,5.678374475696193e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_treated_X_density,-8.598865011411199e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_disp_X_density,-3.612737146308325e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m3_X_treated_X_disp_X_density,-0.00011473557687266913
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_treated,-1.5724020214823817e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_disp,9.171255698319589e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_treated_X_disp,-2.3653041201696896e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_density,4.328572176863007e-06
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_treated_X_density,-0.0003310477478495239
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_disp_X_density,4.669695609557484e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_m2_X_treated_X_disp_X_density,0.00016617960899206844
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_treated,1.2520747047086383e-06
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_disp,7.634646586602187e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_treated_X_disp,-5.431391726735104e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_density,-2.341007280679143e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_treated_X_density,-0.0004080857865040913
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_disp_X_density,3.29865229984228e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p1_X_treated_X_disp_X_density,0.0003077819222583973
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_treated,0.00017462505921003868
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_disp,0.00018501578909864774
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_treated_X_disp,-0.0001861512469080367
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_density,-8.41138370526012e-06
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_treated_X_density,-2.8569347183880353e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_disp_X_density,3.165803115343243e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p2_X_treated_X_disp_X_density,8.624114301768966e-06
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_treated,1.209527362131815e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_disp,0.00012425673595541762
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_treated_X_disp,-1.482945779500147e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_density,-1.0207873709034133e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_treated_X_density,-0.000101055120570324
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_disp_X_density,6.933312134828061e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p3_X_treated_X_disp_X_density,0.00011188578134222904
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_treated,9.654576995403203e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_disp,0.00010674520748387238
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_treated_X_disp,-0.00010498890727737673
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_density,2.9143012067571235e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_treated_X_density,-4.0381612153874756e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_disp_X_density,-1.731286263583332e-05
raw_500m_density_interacted_event_study,rel_p2_X_disp,rel_p4_X_treated_X_disp_X_density,5.238665711857901e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_treated,-4.189191700697607e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_disp,-0.00010206037114501451
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_treated_X_disp,0.00031380421920404006
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_density,2.7267048118927156e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_treated_X_density,-8.904996103348624e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_disp_X_density,-0.00012115501619514878
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m4_X_treated_X_disp_X_density,0.0002449124674856452
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_treated,-0.0002646555620216739
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_disp,-1.1209561412246214e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_treated_X_disp,0.0004639882329701967
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_density,-5.948019796398811e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_treated_X_density,-0.00012866034209773578
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_disp_X_density,1.2035714391917268e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m3_X_treated_X_disp_X_density,0.00048473501703381416
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_treated,-9.931525228469785e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_disp,3.6660018273347505e-06
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_treated_X_disp,0.00014280020417824856
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_density,3.046655076834232e-06
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_treated_X_density,0.00012171733044051271
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_disp_X_density,-0.0001357507874306461
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_m2_X_treated_X_disp_X_density,-9.822737087367076e-06
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_treated,-0.00020981639206285344
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_disp,-0.00011342952967909879
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_treated_X_disp,0.00034461933177837626
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_density,2.7094222355674226e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_treated_X_density,0.0005115012058291221
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_disp_X_density,-9.92194313908274e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p1_X_treated_X_disp_X_density,-0.00010722915973122751
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_treated,-0.00044976049270480426
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_disp,-0.00018615124690803635
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_treated_X_disp,0.0006217869282215425
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_density,1.004758395605219e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_treated_X_density,0.00011004699354877233
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_disp_X_density,-0.00010238267892874681
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p2_X_treated_X_disp_X_density,1.2826414298186268e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_treated,-0.00030537696037624104
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_disp,-0.0001813687756982323
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_treated_X_disp,0.0003498105050121413
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_density,2.6772506587657166e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_treated_X_density,0.0001257139290054621
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_disp_X_density,-0.00015138462509550003
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p3_X_treated_X_disp_X_density,-7.10666824142507e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_treated,-0.00025365599247508626
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_disp,-6.251712206801714e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_treated_X_disp,0.0002724822840580916
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_density,-5.972087999609509e-05
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_treated_X_density,9.161886322852867e-06
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_disp_X_density,4.702545232069836e-06
raw_500m_density_interacted_event_study,rel_p2_X_treated_X_disp,rel_p4_X_treated_X_disp_X_density,2.277024500910983e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_treated,3.9325920193302965e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_disp,2.9416268236937407e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_treated_X_disp,-2.9585581417147082e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_density,4.3562755289910876e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_treated_X_density,1.4672377971714126e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_disp_X_density,-5.5322244330812056e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m4_X_treated_X_disp_X_density,6.117054522025062e-05
raw_500m_density_interacted_event_study,rel_p2_X_density,rel_m3_X_treated,9.893306576895553e-05
