member_id,dept_id,closure_start,novelty_pre_mean,novelty_pre_selected_for_heterogeneity,novelty_pre_group,novelty_pre_split_rule,novelty_pre_threshold_low,novelty_pre_threshold_high
786471,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
786821,39,2021-07-25,0.42857142857142855,0,middle,quartile_tails,0.25,1.0
788161,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
793131,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
793178,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
796092,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
796889,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
797014,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
798600,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
798691,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
801141,39,2021-07-25,0.38888888888888884,0,middle,quartile_tails,0.25,1.0
801587,39,2021-07-25,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
803749,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
804223,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
805552,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
805621,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
805755,39,2021-07-25,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
807183,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
808652,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
526,39,2021-07-25,0.16666666666666666,1,baseline,quartile_tails,0.25,1.0
3237,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
5254,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
10264,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
13049,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
13296,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
14339,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
14683,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
14775,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
16318,39,2021-07-25,0.4,0,middle,quartile_tails,0.25,1.0
17169,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
20729,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
20972,39,2021-07-25,0.55,0,middle,quartile_tails,0.25,1.0
25624,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
29952,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
33055,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
43734,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
45476,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
46039,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
47409,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
53262,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
58818,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
59299,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
64532,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
66238,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
73892,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
78381,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
79838,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
81426,39,2021-07-25,0.875,0,middle,quartile_tails,0.25,1.0
82747,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
85025,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
90107,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
90108,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
92433,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
92757,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
94564,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
95824,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
97039,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
98898,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
101575,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
102709,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
104811,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
105312,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
111087,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
114862,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
117211,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
118553,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
119718,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
121880,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
127273,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
132660,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
140737,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
141784,39,2021-07-25,0.7083333333333333,0,middle,quartile_tails,0.25,1.0
142285,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
143285,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
143907,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
151495,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
152025,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
153084,39,2021-07-25,0.375,0,middle,quartile_tails,0.25,1.0
153586,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
154860,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
156617,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
161969,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
164226,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
164984,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
170163,39,2021-07-25,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
180624,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
184636,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
186071,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
193862,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
194373,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
194490,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
196667,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
199592,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
203069,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
204397,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
205847,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
218823,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
220523,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
222343,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
222450,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
223167,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
224463,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
224547,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
233364,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
235816,39,2021-07-25,0.5833333333333333,0,middle,quartile_tails,0.25,1.0
237231,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
242598,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
245033,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
249218,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
250039,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
259780,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
262883,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
262905,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
268510,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
272289,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
282336,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
284972,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
287308,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
291756,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
293129,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
296774,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
298081,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
299516,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
303970,39,2021-07-25,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
304536,39,2021-07-25,0.3333333333333333,0,middle,quartile_tails,0.25,1.0
305739,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
307667,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
313122,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
314480,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
315404,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
317366,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
319792,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
321895,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
322666,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
324378,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
329406,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
329503,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
335049,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
337609,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
338875,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
339168,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
341289,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
344236,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
344796,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
346315,39,2021-07-25,0.8333333333333334,0,middle,quartile_tails,0.25,1.0
350225,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
351850,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
354204,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
361278,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
363699,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
378498,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
386336,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
391937,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
393668,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
393878,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
402625,39,2021-07-25,0.9,0,middle,quartile_tails,0.25,1.0
402655,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
411560,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
413125,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
414178,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
419569,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
421623,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
424388,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
424709,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
428914,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
429842,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
435475,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
436905,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
445413,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
446048,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
448110,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
451043,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
452290,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
457101,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
457859,39,2021-07-25,0.6309523809523809,0,middle,quartile_tails,0.25,1.0
458170,39,2021-07-25,0.625,0,middle,quartile_tails,0.25,1.0
459109,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
459371,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
465316,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
467343,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
469622,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
471253,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
472895,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
474981,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
479066,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
491049,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
495996,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
496222,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
500974,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
502276,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
505010,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
511682,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
511693,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
513340,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
518055,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
521527,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
532883,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
536162,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
538632,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
539377,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
540937,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
541997,39,2021-07-25,0.875,0,middle,quartile_tails,0.25,1.0
542515,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
549818,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
550619,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
556753,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
557787,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
561035,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
562157,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
571679,39,2021-07-25,0.9,0,middle,quartile_tails,0.25,1.0
574161,39,2021-07-25,0.9,0,middle,quartile_tails,0.25,1.0
578127,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
583957,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
586276,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
586337,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
588470,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
595181,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
608496,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
610127,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
614592,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
619278,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
625023,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
625898,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
629904,39,2021-07-25,0.375,0,middle,quartile_tails,0.25,1.0
632252,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
632368,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
633900,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
638723,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
654955,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
655827,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
658331,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
666833,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
667649,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
668642,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
669636,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
670984,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
675562,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
677822,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
687574,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
691170,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
692650,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
693176,39,2021-07-25,0.8333333333333333,0,middle,quartile_tails,0.25,1.0
693860,39,2021-07-25,0.375,0,middle,quartile_tails,0.25,1.0
694273,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
698486,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
699404,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
703482,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
705911,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
707260,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
710233,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
712285,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
712360,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
712610,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
713049,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
716514,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
717166,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
717896,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
719037,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
719522,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
719570,39,2021-07-25,0.5333333333333333,0,middle,quartile_tails,0.25,1.0
720623,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
720780,39,2021-07-25,0.8571428571428572,0,middle,quartile_tails,0.25,1.0
724499,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
730802,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
733798,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
736550,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
737506,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
744628,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
745450,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
748620,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
749185,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
757063,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
757421,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
758668,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
760199,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
764057,39,2021-07-25,0.25,1,baseline,quartile_tails,0.25,1.0
764344,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
764921,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
772294,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
773489,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
782773,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
784956,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
785980,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
786137,39,2021-07-25,0.9,0,middle,quartile_tails,0.25,1.0
787957,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
788648,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
798503,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
800714,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
804380,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
809084,39,2021-07-25,0.8,0,middle,quartile_tails,0.25,1.0
15463,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
32453,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
36940,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
39364,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
43156,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
45040,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
46001,39,2021-07-25,0.8888888888888888,0,middle,quartile_tails,0.25,1.0
63685,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
72129,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
72723,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
73185,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
81817,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
84890,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
86828,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
93304,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
102933,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
105326,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
107497,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
115818,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
126416,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
126553,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
133677,39,2021-07-25,0.8888888888888888,0,middle,quartile_tails,0.25,1.0
143028,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
150834,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
154131,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
154643,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
161106,39,2021-07-25,0.75,0,middle,quartile_tails,0.25,1.0
161902,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
162909,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
167759,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
167776,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
168806,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
171198,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
178698,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
182803,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
185502,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
188102,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
194324,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
204430,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
208641,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
211867,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
219541,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
230212,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
250613,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
255103,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
261831,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
274535,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
281750,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
282894,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
287444,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
292151,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
295538,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
298596,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
298673,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
307019,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
319835,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
322895,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
328094,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
331842,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
333257,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
337765,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
344221,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
356513,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
372909,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
376921,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
378247,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
381905,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
382068,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
383768,39,2021-07-25,0.5,0,middle,quartile_tails,0.25,1.0
394039,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
394650,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
409649,39,2021-07-25,0.8,0,middle,quartile_tails,0.25,1.0
411006,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
412131,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
422152,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
424276,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
434893,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
439364,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
452293,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
464346,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
466510,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
469253,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
471409,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
471562,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
471636,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
484516,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
495827,39,2021-07-25,0.0,1,baseline,quartile_tails,0.25,1.0
512766,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
517654,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
517684,39,2021-07-25,0.6666666666666666,0,middle,quartile_tails,0.25,1.0
523160,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
523170,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
526178,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
526504,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
537534,39,2021-07-25,1.0,1,high,quartile_tails,0.25,1.0
