spec,estimand,term,n,r2_within,coef,se,pvalue,ci_low,ci_high,group
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",321184,0.015191834127634585,-0.013996979460890716,0.03411666536154215,0.6867334801680882,-0.08597685150439405,0.05798289258261261,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",321184,0.015191834127634585,-0.04280903697296917,0.026863028336173347,0.12944654808000666,-0.09948507262440186,0.013866998678463513,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",321184,0.015191834127634585,-0.015163240510728811,0.024272738226616252,0.5404609973140999,-0.06637424173791072,0.0360477607164531,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",321184,0.015191834127634585,-0.035391214903093465,0.02268777232916511,0.13719924306599673,-0.08325823038949862,0.012475800583311679,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",321184,0.015191834127634585,-0.0013892451920504156,0.02954697241242211,0.9630466712625618,-0.06372790786558584,0.060949417481485,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",321184,0.015191834127634585,-0.0031314014713190942,0.02660049769540704,0.9076694848521325,-0.0592535458872045,0.052990742944566314,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",321184,0.015191834127634585,-0.01221510377291753,0.018795969298555933,0.5244557547365192,-0.051871132599485045,0.02744092505364999,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",321184,0.015191834127634585,0.048504457725336514,0.01667123089545459,0.00976454857110598,0.013331235080452607,0.08367768037022041,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",321184,0.015191834127634585,0.18052783566923722,0.020507586751772573,9.692842684039249e-08,0.13726060967658207,0.22379506166189236,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",321184,0.015191834127634585,-0.08744984322943337,0.012091549553635134,1.4012756637260537e-06,-0.11296078283783463,-0.06193890362103212,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",321184,0.015191834127634585,-0.10816168659293673,0.013305374064888034,2.932736544725145e-07,-0.1362335720639351,-0.08008980112193836,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",321184,0.015191834127634585,-0.12529209095490532,0.013241214412026215,3.4591891573398925e-08,-0.15322861139082744,-0.09735557051898318,event_study
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",321184,0.015191834127634585,-0.13790930578575888,0.011034762208400417,5.390399238081045e-10,-0.16119061899072695,-0.11462799258079082,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",321184,0.016218200070517885,0.003027130329279976,0.015240607610734638,0.8449139095682483,-0.029127741023490902,0.03518200168205085,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",321184,0.016218200070517885,-0.0023894137500303173,0.015812132843728517,0.8816654977727267,-0.035750097942496416,0.030971270442435785,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",321184,0.016218200070517885,0.012596831447186733,0.01118605027750579,0.2757615943398497,-0.011003671682720163,0.03619733457709363,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated",321184,0.016218200070517885,0.017817882931340477,0.011895289518589562,0.15249882280612237,-0.0072789841978155405,0.0429147500604965,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated",321184,0.016218200070517885,0.01068576675847395,0.010542450300653962,0.3249861952394846,-0.011556859114377881,0.032928392631325784,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated",321184,0.016218200070517885,0.02582085459652632,0.012053715389264492,0.04695381904402485,0.00038973809748854907,0.05125197109556409,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated",321184,0.016218200070517885,0.006840787943816924,0.011444616754102483,0.5578995280504766,-0.01730524276631911,0.03098681865395296,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",321184,0.016218200070517885,0.013938535336361222,0.03902122230216669,0.7253348790080252,-0.06838904734284161,0.09626611801556405,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",321184,0.016218200070517885,0.0291574303139601,0.04398071643373949,0.5162457061905599,-0.06363377034220727,0.12194863097012748,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",321184,0.016218200070517885,-1.6956770235813096e-05,0.03993019238824963,0.9996661135727332,-0.0842622986968408,0.08422838515636917,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",321184,0.016218200070517885,-0.016402354953725433,0.026641660514511414,0.5462703253581433,-0.07261134532658478,0.03980663541913391,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",321184,0.016218200070517885,-0.009778528209832622,0.026669853505298394,0.718403039654713,-0.06604700059384004,0.046489944174174805,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",321184,0.016218200070517885,0.028087343097193178,0.03331219686319922,0.41084873365875896,-0.042195248776630175,0.09836993497101654,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",321184,0.016218200070517885,0.027501309354111245,0.02876072156180079,0.35236721184701447,-0.03317850902669872,0.0881811277349212,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",321184,0.016218200070517885,-0.004249471811594652,0.013122938899266237,0.750024047969994,-0.03193645272821958,0.02343750910503027,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",321184,0.016218200070517885,0.0573517752739025,0.011508904039999,0.00011348774432584641,0.033070110246525376,0.08163344030127961,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",321184,0.016218200070517885,0.1936454020534892,0.01594454981111707,8.372245119403487e-10,0.1600053424804573,0.2272854616265211,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",321184,0.016218200070517885,-0.08560872353250512,0.013569722308667284,7.8530194969062e-06,-0.11423833504620179,-0.056979112018808446,event_study
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",321184,0.016218200070517885,-0.10138162461073984,0.015272828200875806,4.191801260766681e-06,-0.13360447546651752,-0.06915877375496216,event_study
