closure_event_id,treated_dept_id,store_id,treated_store,closure_start,closure_end,rel_t,post,period_start,period_end,n_baskets,n_members,n_products,rarefied_products_50,core_coverage,menu_jaccard_pre,event_store_fe,event_rel_fe,treated_store_X_post
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,-1,0,2021-07-17,2021-07-23,386,301,73,27.91,0.9047619047619048,0.7934782608695652,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|-1,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,1,1,2021-08-06,2021-08-12,186,140,55,28.17,0.6349206349206349,0.47,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|1,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,2,1,2021-08-13,2021-08-19,246,204,63,29.33,0.7301587301587301,0.5196078431372549,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|2,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,3,1,2021-08-20,2021-08-26,261,194,67,29.53,0.746031746031746,0.59,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|3,0
dept_44_closure_2021-07-24,44,26,0,2021-07-24,2021-08-05,4,1,2021-08-27,2021-09-02,309,244,61,26.78,0.6825396825396826,0.5,dept_44_closure_2021-07-24|26,dept_44_closure_2021-07-24|4,0
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,-4,0,2021-06-27,2021-07-03,331,241,60,28.29,0.8909090909090909,0.6896551724137931,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|-4,0
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,-3,0,2021-07-04,2021-07-10,335,241,62,25.16,0.9636363636363636,0.7126436781609196,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|-3,0
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,-2,0,2021-07-11,2021-07-17,353,260,65,28.04,0.9454545454545454,0.7471264367816092,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|-2,0
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,-1,0,2021-07-18,2021-07-24,267,195,60,29.52,0.8909090909090909,0.6896551724137931,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|-1,0
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,1,1,2021-08-20,2021-08-26,209,160,55,26.94,0.6727272727272727,0.5777777777777777,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|1,1
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,2,1,2021-08-27,2021-09-02,247,185,71,32.97,0.8,0.6122448979591837,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|2,1
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,3,1,2021-09-03,2021-09-09,265,193,58,27.54,0.6363636363636364,0.5104166666666666,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|3,1
dept_39_closure_2021-07-25,39,39,1,2021-07-25,2021-08-19,4,1,2021-09-10,2021-09-16,236,178,57,27.2,0.5818181818181818,0.42574257425742573,dept_39_closure_2021-07-25|39,dept_39_closure_2021-07-25|4,1
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,-4,0,2021-06-27,2021-07-03,696,569,74,27.67,0.9402985074626866,0.7551020408163265,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|-4,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,-3,0,2021-07-04,2021-07-10,690,546,80,29.26,0.9701492537313433,0.8163265306122449,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|-3,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,-2,0,2021-07-11,2021-07-17,721,581,75,29.08,0.9701492537313433,0.7653061224489796,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|-2,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,-1,0,2021-07-18,2021-07-24,681,542,74,28.88,0.8955223880597015,0.7551020408163265,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|-1,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,1,1,2021-08-20,2021-08-26,634,512,85,31.37,0.8656716417910447,0.6788990825688074,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|1,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,2,1,2021-08-27,2021-09-02,643,538,79,29.62,0.7910447761194029,0.6090909090909091,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|2,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,3,1,2021-09-03,2021-09-09,704,572,82,29.75,0.8059701492537313,0.6071428571428571,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|3,0
dept_39_closure_2021-07-25,39,71,0,2021-07-25,2021-08-19,4,1,2021-09-10,2021-09-16,695,546,82,29.52,0.746268656716418,0.5652173913043478,dept_39_closure_2021-07-25|71,dept_39_closure_2021-07-25|4,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,-4,0,2021-06-27,2021-07-03,655,523,75,28.91,0.8888888888888888,0.78125,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|-4,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,-3,0,2021-07-04,2021-07-10,620,498,75,28.58,0.9583333333333334,0.78125,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|-3,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,-2,0,2021-07-11,2021-07-17,695,537,76,29.82,0.9722222222222222,0.7916666666666666,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|-2,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,-1,0,2021-07-18,2021-07-24,644,502,76,27.02,0.8888888888888888,0.7916666666666666,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|-1,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,1,1,2021-08-20,2021-08-26,505,393,72,27.78,0.7222222222222222,0.6,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|1,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,2,1,2021-08-27,2021-09-02,563,426,77,27.17,0.75,0.6320754716981132,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|2,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,3,1,2021-09-03,2021-09-09,564,435,79,27.24,0.6944444444444444,0.6055045871559633,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|3,0
dept_39_closure_2021-07-25,39,69,0,2021-07-25,2021-08-19,4,1,2021-09-10,2021-09-16,678,530,78,28.09,0.7222222222222222,0.5675675675675675,dept_39_closure_2021-07-25|69,dept_39_closure_2021-07-25|4,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,-4,0,2021-06-27,2021-07-03,686,531,74,27.22,0.927536231884058,0.7956989247311828,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|-4,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,-3,0,2021-07-04,2021-07-10,681,537,76,26.17,0.9855072463768116,0.8172043010752689,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|-3,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,-2,0,2021-07-11,2021-07-17,748,585,73,26.81,0.9565217391304348,0.7849462365591398,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|-2,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,-1,0,2021-07-18,2021-07-24,651,501,72,29.15,0.8840579710144928,0.7741935483870968,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|-1,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,1,1,2021-08-20,2021-08-26,579,440,81,27.71,0.8695652173913043,0.7227722772277227,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|1,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,2,1,2021-08-27,2021-09-02,556,431,79,28.66,0.8405797101449275,0.6862745098039216,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|2,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,3,1,2021-09-03,2021-09-09,519,394,78,28.79,0.782608695652174,0.5981308411214953,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|3,0
dept_39_closure_2021-07-25,39,76,0,2021-07-25,2021-08-19,4,1,2021-09-10,2021-09-16,647,487,87,28.62,0.7971014492753623,0.6363636363636364,dept_39_closure_2021-07-25|76,dept_39_closure_2021-07-25|4,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,-4,0,2021-06-27,2021-07-03,1044,787,68,24.07,0.9523809523809523,0.7472527472527473,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|-4,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,-3,0,2021-07-04,2021-07-10,878,628,67,25.39,0.9841269841269841,0.7362637362637363,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|-3,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,-2,0,2021-07-11,2021-07-17,769,592,70,26.25,0.9523809523809523,0.7692307692307693,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|-2,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,-1,0,2021-07-18,2021-07-24,674,499,73,25.73,0.9047619047619048,0.8021978021978022,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|-1,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,1,1,2021-08-20,2021-08-26,528,394,78,27.83,0.8253968253968254,0.6568627450980392,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|1,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,2,1,2021-08-27,2021-09-02,617,447,81,27.81,0.8095238095238095,0.6699029126213593,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|2,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,3,1,2021-09-03,2021-09-09,632,467,79,26.86,0.7777777777777778,0.6504854368932039,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|3,0
dept_39_closure_2021-07-25,39,70,0,2021-07-25,2021-08-19,4,1,2021-09-10,2021-09-16,667,496,76,27.67,0.746031746031746,0.5904761904761905,dept_39_closure_2021-07-25|70,dept_39_closure_2021-07-25|4,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,-4,0,2021-06-27,2021-07-03,324,234,62,28.22,0.92,0.6739130434782609,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|-4,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,-3,0,2021-07-04,2021-07-10,331,226,61,28.33,0.94,0.6630434782608695,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|-3,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,-2,0,2021-07-11,2021-07-17,310,220,64,29.41,0.98,0.6956521739130435,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|-2,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,-1,0,2021-07-18,2021-07-24,347,249,66,28.53,0.92,0.717391304347826,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|-1,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,1,1,2021-08-20,2021-08-26,321,226,72,30.27,0.84,0.5922330097087378,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|1,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,2,1,2021-08-27,2021-09-02,335,217,75,31.32,0.82,0.5462962962962963,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|2,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,3,1,2021-09-03,2021-09-09,320,228,71,30.93,0.78,0.5092592592592593,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|3,0
dept_39_closure_2021-07-25,39,78,0,2021-07-25,2021-08-19,4,1,2021-09-10,2021-09-16,287,200,58,26.36,0.58,0.40186915887850466,dept_39_closure_2021-07-25|78,dept_39_closure_2021-07-25|4,0
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,-4,0,2021-06-29,2021-07-05,50,41,54,54.0,0.9333333333333333,0.75,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|-4,0
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,-3,0,2021-07-06,2021-07-12,38,27,49,,0.9111111111111111,0.6805555555555556,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|-3,0
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,-2,0,2021-07-13,2021-07-19,48,38,53,,0.9333333333333333,0.7361111111111112,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|-2,0
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,-1,0,2021-07-20,2021-07-26,36,25,48,,0.8444444444444444,0.6666666666666666,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|-1,0
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,1,1,2021-08-09,2021-08-15,49,33,49,,0.6666666666666666,0.5316455696202531,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|1,1
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,2,1,2021-08-16,2021-08-22,49,41,41,,0.5111111111111111,0.4125,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|2,1
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,3,1,2021-08-23,2021-08-29,37,35,29,,0.4,0.3116883116883117,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|3,1
dept_246_closure_2021-07-27,246,246,1,2021-07-27,2021-08-08,4,1,2021-08-30,2021-09-05,63,55,40,34.92,0.5777777777777777,0.4,dept_246_closure_2021-07-27|246,dept_246_closure_2021-07-27|4,1
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,-4,0,2021-06-29,2021-07-05,369,307,68,29.31,0.896551724137931,0.7010309278350515,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|-4,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,-3,0,2021-07-06,2021-07-12,318,264,71,32.48,0.9655172413793104,0.7319587628865979,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|-3,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,-2,0,2021-07-13,2021-07-19,284,236,62,30.38,0.8620689655172413,0.6391752577319587,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|-2,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,-1,0,2021-07-20,2021-07-26,262,197,67,30.26,0.9137931034482759,0.6907216494845361,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|-1,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,1,1,2021-08-09,2021-08-15,165,115,62,32.94,0.7068965517241379,0.5142857142857142,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|1,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,2,1,2021-08-16,2021-08-22,196,131,69,32.58,0.7931034482758621,0.5660377358490566,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|2,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,3,1,2021-08-23,2021-08-29,190,131,58,30.92,0.6724137931034483,0.4485981308411215,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|3,0
dept_246_closure_2021-07-27,246,177,0,2021-07-27,2021-08-08,4,1,2021-08-30,2021-09-05,182,131,56,31.43,0.6551724137931034,0.4036697247706422,dept_246_closure_2021-07-27|177,dept_246_closure_2021-07-27|4,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,-4,0,2021-06-29,2021-07-05,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|-4,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,-3,0,2021-07-06,2021-07-12,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|-3,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,-2,0,2021-07-13,2021-07-19,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|-2,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,-1,0,2021-07-20,2021-07-26,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|-1,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,1,1,2021-08-09,2021-08-15,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|1,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,2,1,2021-08-16,2021-08-22,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|2,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,3,1,2021-08-23,2021-08-29,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|3,0
dept_246_closure_2021-07-27,246,245,0,2021-07-27,2021-08-08,4,1,2021-08-30,2021-09-05,0,0,0,,,,dept_246_closure_2021-07-27|245,dept_246_closure_2021-07-27|4,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,-4,0,2021-06-29,2021-07-05,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|-4,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,-3,0,2021-07-06,2021-07-12,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|-3,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,-2,0,2021-07-13,2021-07-19,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|-2,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,-1,0,2021-07-20,2021-07-26,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|-1,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,1,1,2021-08-09,2021-08-15,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|1,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,2,1,2021-08-16,2021-08-22,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|2,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,3,1,2021-08-23,2021-08-29,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|3,0
dept_246_closure_2021-07-27,246,260,0,2021-07-27,2021-08-08,4,1,2021-08-30,2021-09-05,0,0,0,,,,dept_246_closure_2021-07-27|260,dept_246_closure_2021-07-27|4,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,-4,0,2021-06-29,2021-07-05,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|-4,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,-3,0,2021-07-06,2021-07-12,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|-3,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,-2,0,2021-07-13,2021-07-19,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|-2,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,-1,0,2021-07-20,2021-07-26,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|-1,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,1,1,2021-08-09,2021-08-15,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|1,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,2,1,2021-08-16,2021-08-22,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|2,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,3,1,2021-08-23,2021-08-29,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|3,0
dept_246_closure_2021-07-27,246,250,0,2021-07-27,2021-08-08,4,1,2021-08-30,2021-09-05,0,0,0,,,,dept_246_closure_2021-07-27|250,dept_246_closure_2021-07-27|4,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,-4,0,2021-06-29,2021-07-05,74,60,38,30.03,0.8333333333333334,0.5846153846153846,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|-4,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,-3,0,2021-07-06,2021-07-12,71,50,33,26.64,0.8888888888888888,0.5076923076923077,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|-3,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,-2,0,2021-07-13,2021-07-19,68,52,33,28.71,0.7777777777777778,0.5076923076923077,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|-2,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,-1,0,2021-07-20,2021-07-26,52,41,28,27.29,1.0,0.4307692307692308,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|-1,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,1,1,2021-08-09,2021-08-15,96,74,37,26.39,0.6666666666666666,0.3246753246753247,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|1,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,2,1,2021-08-16,2021-08-22,94,73,40,30.26,0.7222222222222222,0.34615384615384615,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|2,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,3,1,2021-08-23,2021-08-29,86,63,36,25.36,0.5555555555555556,0.3116883116883117,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|3,0
dept_246_closure_2021-07-27,246,149,0,2021-07-27,2021-08-08,4,1,2021-08-30,2021-09-05,111,86,45,29.28,0.7777777777777778,0.3924050632911392,dept_246_closure_2021-07-27|149,dept_246_closure_2021-07-27|4,0
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,-4,0,2021-06-30,2021-07-06,104,79,48,33.2,0.8064516129032258,0.6,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|-4,0
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,-3,0,2021-07-07,2021-07-13,89,73,44,32.84,0.9032258064516129,0.55,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|-3,0
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,-2,0,2021-07-14,2021-07-20,108,85,45,31.08,0.967741935483871,0.5625,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|-2,0
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,-1,0,2021-07-21,2021-07-27,99,72,49,35.67,0.967741935483871,0.6125,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|-1,0
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,1,1,2021-08-23,2021-08-29,95,72,44,31.02,0.5806451612903226,0.37777777777777777,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|1,1
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,2,1,2021-08-30,2021-09-05,146,101,53,31.36,0.6451612903225806,0.4,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|2,1
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,3,1,2021-09-06,2021-09-12,113,86,42,26.84,0.5483870967741935,0.32608695652173914,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|3,1
dept_133_closure_2021-07-28,133,133,1,2021-07-28,2021-08-22,4,1,2021-09-13,2021-09-19,131,99,48,27.84,0.6451612903225806,0.3473684210526316,dept_133_closure_2021-07-28|133,dept_133_closure_2021-07-28|4,1
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,-4,0,2021-06-30,2021-07-06,228,165,55,27.98,0.8292682926829268,0.7333333333333333,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|-4,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,-3,0,2021-07-07,2021-07-13,220,156,52,24.6,0.9512195121951219,0.6933333333333334,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|-3,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,-2,0,2021-07-14,2021-07-20,208,157,47,25.16,0.8780487804878049,0.6266666666666667,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|-2,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,-1,0,2021-07-21,2021-07-27,147,115,39,24.87,0.8292682926829268,0.52,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|-1,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,1,1,2021-08-23,2021-08-29,128,98,43,25.69,0.6829268292682927,0.42168674698795183,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|1,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,2,1,2021-08-30,2021-09-05,187,143,50,26.78,0.7560975609756098,0.4880952380952381,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|2,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,3,1,2021-09-06,2021-09-12,175,136,45,26.26,0.6585365853658537,0.4117647058823529,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|3,0
dept_133_closure_2021-07-28,133,143,0,2021-07-28,2021-08-22,4,1,2021-09-13,2021-09-19,228,164,41,19.82,0.4878048780487805,0.3181818181818182,dept_133_closure_2021-07-28|143,dept_133_closure_2021-07-28|4,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,-4,0,2021-06-30,2021-07-06,884,663,78,27.49,0.9210526315789473,0.8297872340425532,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|-4,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,-3,0,2021-07-07,2021-07-13,863,627,74,26.81,0.9473684210526315,0.7872340425531915,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|-3,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,-2,0,2021-07-14,2021-07-20,861,628,80,27.87,0.9605263157894737,0.851063829787234,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|-2,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,-1,0,2021-07-21,2021-07-27,831,614,81,31.35,0.9210526315789473,0.8617021276595744,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|-1,0
dept_133_closure_2021-07-28,133,137,0,2021-07-28,2021-08-22,1,1,2021-08-23,2021-08-29,816,595,82,28.38,0.881578947368421,0.7254901960784313,dept_133_closure_2021-07-28|137,dept_133_closure_2021-07-28|1,0
