member_id,dept_id,closure_start,closure_end,closure_duration_days,group,is_treated,score_time,displacement_prob_t0_ex_ante,predicted_displaced_t0_ex_ante
528962,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.14112647,0
528998,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.13066427,0
529062,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.17794278,0
529364,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9960448,1
529513,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.82905275,1
529578,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0024914502,0
530336,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.06309215,0
530519,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.17263912,0
531404,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21826093,0
531527,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6729882,1
531669,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2534136,0
531842,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.46717316,0
532270,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.82147974,1
532671,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.64626485,1
533295,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.035249233,0
533905,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.004147878,0
534200,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.20309614,0
534384,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.013089861,0
534445,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.09138406,0
534484,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.18944916,0
536217,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9154653,1
536440,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.097143844,0
536784,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.12464891,0
536887,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.015474352,0
537615,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.45956188,0
537672,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6506751,1
538202,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.24072093,0
539355,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.14984035,0
539357,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6519374,1
539543,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.17203796,0
540140,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.17782329,0
540202,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.057824396,0
540274,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.28024352,0
540336,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.008424046,0
540462,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.010464058,0
540943,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.25986326,0
541007,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.3788365,0
542047,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.7648983,1
542400,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.017323783,0
542506,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.49432826,0
542605,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.010383404,0
542633,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.3832431,0
542801,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9751084,1
544429,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.1300828,0
544514,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.11241227,0
544650,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.016347555,0
545014,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.05452312,0
545119,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.02780514,0
545438,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.057208657,0
545535,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.55632305,1
545565,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.03251638,0
545995,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.1833277,0
546027,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.32537973,0
546224,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.47847322,0
546268,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.03882943,0
546615,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.032944214,0
546687,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.010879352,0
546759,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.32376882,0
546760,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.1429349,0
546886,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21297307,0
546986,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.4546756,0
547030,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.22762495,0
547058,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.068379864,0
547059,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.82417566,1
547589,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.043067425,0
547592,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.02062668,0
547786,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.029888712,0
547837,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.19661283,0
547860,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.025385719,0
548288,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9696482,1
548695,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.08403553,0
549230,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.18067577,0
549808,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.018707717,0
549954,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.020706072,0
550764,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.39420784,0
550904,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.07243358,0
551222,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.32403708,0
551372,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.09792703,0
551626,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.53242725,1
552175,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.41398522,0
552222,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.41717765,0
552294,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.738767,1
552327,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0290551,0
552473,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.024126442,0
552494,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.29200667,0
552585,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.006937101,0
552708,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.73005694,1
552815,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.56642646,1
553002,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.050691705,0
553618,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.4688019,0
553887,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.25066355,0
554032,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.03536993,0
554488,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.12408123,0
554560,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6744501,1
555384,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.62759435,1
555816,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21190053,0
555940,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.012562317,0
556975,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.08117904,0
557052,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.018850422,0
557985,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5864593,1
558121,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.46009508,0
560130,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6779423,1
560148,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.25891837,0
560277,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.99475574,1
560418,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.26913515,0
560490,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.045172226,0
560502,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.10356663,0
560770,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.20199007,0
560774,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.071676575,0
560973,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.04395248,0
561149,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.075988516,0
562285,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.12507488,0
562408,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2740509,0
562419,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.04431957,0
562438,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.044799566,0
562668,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.022578534,0
562891,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2828906,0
563133,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.02601831,0
563829,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.32507956,0
564597,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.67596674,1
564603,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.020680577,0
565131,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.48885363,0
565270,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.10898557,0
565556,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.966649,1
565864,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.96625584,1
566068,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.11617765,0
566164,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.07598438,0
566193,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5176101,1
566238,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.87825805,1
566732,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.10861613,0
566885,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.26876464,0
566983,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.7505761,1
567466,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.010595703,0
567607,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.013813119,0
567670,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.06521885,0
568129,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.07849225,0
568501,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.8691433,1
568911,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.06235391,0
569157,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.025323736,0
569968,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.23925845,0
571123,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21607612,0
571196,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.36997652,0
571621,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.58466715,1
571789,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.051178593,0
571845,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.042247504,0
572332,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.58043313,1
572338,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.09680296,0
572420,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.7712723,1
572533,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.65739566,1
572666,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.011231987,0
572958,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.051937193,0
573230,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.36983934,0
573242,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.051044926,0
573326,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.15207891,0
573651,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.55780125,1
574581,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.10007815,0
575190,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.43955112,0
575559,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.48234996,0
575657,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.048387807,0
575927,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.55522907,1
577237,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.4656766,0
577688,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0024158072,0
577737,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.021596545,0
577959,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.11937846,0
577978,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.80371255,1
578296,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.033015225,0
578453,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.01854101,0
579086,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.022761,0
579214,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.11224619,0
579245,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.13055614,0
579386,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5837021,1
579842,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2852247,0
580635,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.3676449,0
581301,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.10841026,0
581439,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9986877,1
581671,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.57968324,1
581814,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.1504489,0
581974,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.1544426,0
582188,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.008456239,0
582242,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5054663,1
582243,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.12981978,0
582978,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.4858629,0
583172,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.07280034,0
583900,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.22427593,0
584261,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9176371,1
584632,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.71495193,1
584649,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.66759336,1
584815,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.005719653,0
585150,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.08567128,0
585905,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.37517762,0
586392,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.34618208,0
586570,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.107818045,0
586856,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.037132777,0
587040,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.45545033,0
587081,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.005449546,0
587160,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2753228,0
587569,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5648798,1
587951,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.030901369,0
588862,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21340117,0
589342,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.019251077,0
589369,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.05424671,0
589638,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.040532947,0
589705,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.37240192,0
589836,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.30815265,0
589863,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.09515007,0
589864,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.022511626,0
589894,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.038330395,0
589916,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.48914844,0
590221,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.60225767,1
590590,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.26523957,0
590872,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.24817535,0
591419,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.49206027,0
592335,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.15072834,0
592336,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.17397176,0
592743,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.89591986,1
592838,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6108977,1
592840,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.3918145,0
593103,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.75729245,1
593251,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.041563153,0
593450,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0034491888,0
593519,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.23659083,0
593593,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.28594202,0
593634,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.020980723,0
594494,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0046070456,0
594925,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.12383154,0
595179,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.66687906,1
595311,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.07635904,0
595444,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21358927,0
595703,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.016547464,0
597665,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6193582,1
597838,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.32925254,0
597909,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.61396277,1
598086,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.019163052,0
598155,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0075366376,0
598226,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.043843888,0
598371,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0053306827,0
598372,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.14413194,0
598609,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5604437,1
598798,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9944722,1
598900,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.119451344,0
599254,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.015776267,0
599430,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.40140575,0
599438,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.025943413,0
599630,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.59681445,1
600373,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.06168123,0
600898,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.449691,0
601498,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.022604033,0
601729,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6725148,1
601796,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.84168625,1
602314,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.7968422,1
602442,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.4747255,0
602457,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.36496836,0
602459,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6765668,1
602696,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.4784881,0
602728,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.078071825,0
602847,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.08681019,0
603254,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.6110716,1
603255,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.99429023,1
603347,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.11459576,0
603384,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.22187522,0
603446,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.04758529,0
603719,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.02153662,0
603961,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.105528966,0
604168,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.7527357,1
604446,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.50364316,1
604684,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.00713903,0
604785,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.20533362,0
604809,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.0601086,0
604896,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.1182802,0
604898,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.009882762,0
605024,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.8219913,1
605440,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.005613442,0
605954,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5121141,1
606367,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.09406173,0
606379,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.21930538,0
606401,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9776379,1
606841,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.23886393,0
606969,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.16729622,0
607133,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.008051082,0
607520,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.20338851,0
607608,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.64425814,1
607633,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.009917078,0
608010,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.18645634,0
608147,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.63408506,1
608515,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.49008137,0
608858,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.14846103,0
608969,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.31932,0
609166,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.39655438,0
609259,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.007484678,0
609322,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.75990754,1
609783,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.048614394,0
610218,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.9929975,1
611021,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.007406516,0
611584,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.023780443,0
611986,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.038815126,0
612065,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.48971555,0
612069,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2948927,0
612311,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.59881824,1
613414,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.50468487,1
613507,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.41009933,0
614151,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.042308193,0
614939,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.7696904,1
615681,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.032030895,0
616723,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.26169524,0
617050,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.05387719,0
617511,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.28941616,0
618027,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.36499205,0
618090,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.038899254,0
618489,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.07700138,0
618512,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.17523584,0
619298,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.10835517,0
619542,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.030815158,0
619638,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.16578488,0
619640,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.22862206,0
619871,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.14038092,0
620177,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5803807,1
620351,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.20613208,0
620957,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.71672237,1
621487,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.05613561,0
621511,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.5901882,1
621597,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.3634245,0
621657,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.35427874,0
621779,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.081410624,0
622208,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.56289834,1
622211,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.18668966,0
622322,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.23924027,0
622391,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.012134606,0
622449,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.31201056,0
622484,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.051609464,0
622543,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.25553298,0
623315,62,2021-08-04,2021-08-17,14,control,0,t0_ex_ante,0.2126538,0
