spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.004096151448880624,0.014122023562368713,0.7752830434178526,-0.023583014733362054,0.031775317631123304,99644,0.0013286628242792364,1,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.007390976259893681,0.016906693554134655,0.6674959444071513,-0.04052809562599761,0.025746143106210245,99644,0.0013286628242792364,2,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.0058344601328495695,0.02234106298861916,0.7971111340107262,-0.049622943590543124,0.03795402332484398,99644,0.0013286628242792364,3,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.003294254018225411,0.020572858121627673,0.8746689001512957,-0.03702854790016483,0.04361705593661565,99644,0.0013286628242792364,4,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_score",0.02282515926998809,0.03242729939997216,0.4910329420339359,-0.04073234755395734,0.08638266609393351,99644,0.0013286628242792364,-4,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_score",0.03390587082317214,0.019718073887970703,0.10366991525614644,-0.0047415539972504375,0.07255329564359472,99644,0.0013286628242792364,-3,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",0.00971390672085531,0.017697541768468498,0.5902218170412872,-0.024973275145342946,0.044401088587053564,99644,0.0013286628242792364,-2,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",-0.02634219472402878,0.03039964102998232,0.3982652906745894,-0.08592549114279413,0.03324110169473657,99644,0.0013286628242792364,1,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",-0.024980023948076868,0.029850328320439178,0.41429062579905596,-0.08348666745613766,0.033526619559983914,99644,0.0013286628242792364,2,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_score",-0.044883644471454605,0.03472560931769099,0.2134687913094817,-0.11294583873412894,0.02317854979121973,99644,0.0013286628242792364,3,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_score",-0.04043016933731204,0.023795617195474097,0.10753232261055379,-0.08706957904044127,0.006209240365817187,99644,0.0013286628242792364,4,score_slope
