spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within,rel_t,effect
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.000760541060265386,0.0018159138091423375,0.6805915212637275,-0.0027986500056535954,0.004319732126184367,321184,0.018020651833833834,1,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0005305034495730403,0.0016699273877005996,0.7545961107190502,-0.002742554230320135,0.003803561129466215,321184,0.018020651833833834,2,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.0032846318905315457,0.0020710050081840865,0.13116186786744,-0.0007745379255092635,0.007343801706572355,321184,0.018020651833833834,3,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.00044140327042520137,0.0014820210138472057,0.7694354628401499,-0.002463357916715322,0.0033461644575657245,321184,0.018020651833833834,4,att_or_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.009834692877453663,0.00949678507141067,0.3149048464354678,-0.008779005862511251,0.028448391617418578,321184,0.018020651833833834,-4,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.0007103284303478582,0.012503177984130495,0.955357496885098,-0.023795900418547913,0.02521655727924363,321184,0.018020651833833834,-3,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.0008504743652116446,0.010272796532878976,0.9349863405937999,-0.02098515556965444,0.019284206839231148,321184,0.018020651833833834,-2,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.00292099508131418,0.006204179087776066,0.6437603830350245,-0.009239195930726909,0.01508118609335527,321184,0.018020651833833834,1,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",0.003408078733608563,0.005538667568922831,0.5464901826104125,-0.007447709701480187,0.014263867168697313,321184,0.018020651833833834,2,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.015374036031661277,0.008081659412401855,0.07420756682902385,-0.00046601641664636116,0.031214088479968913,321184,0.018020651833833834,3,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.007470505902681397,0.006103157179143893,0.23763120501252866,-0.004491682168440633,0.019432693973803428,321184,0.018020651833833834,4,displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.004605472827457759,0.005863983736145138,0.44303803605161285,-0.01609888095030223,0.00688793529538671,321184,0.018020651833833834,-4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.005861658388882641,0.005373956961762893,0.29060098257745515,-0.0046712972561726305,0.016394614033937913,321184,0.018020651833833834,-3,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.025667587233440675,0.0062225341955773,0.0007075140271466385,0.013471420210109167,0.037863754256772186,321184,0.018020651833833834,-2,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.02758743305095824,0.0057923178099760055,0.0001805280706401735,-0.03894037595851121,-0.01623449014340527,321184,0.018020651833833834,1,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.02352868515873181,0.006856602749277586,0.0031828777033882094,-0.03696762654731588,-0.01008974377014774,321184,0.018020651833833834,2,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.03287248267002836,0.005523012085024991,1.57672938676523e-05,-0.043697586356677344,-0.022047378983379377,321184,0.018020651833833834,3,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",-0.03282354509847209,0.004480013785175229,1.182724046477901e-06,-0.041604372117415536,-0.024042718079528638,321184,0.018020651833833834,4,blocked_control_gap
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_len",0.0013450719429499319,0.0016924902314514416,0.4377259284914923,-0.0019722089106948937,0.004662352796594757,321184,0.018020651833833834,-4,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_len",0.002186787709497321,0.0030278916771315978,0.479980189555572,-0.00374787997768061,0.008121455396675251,321184,0.018020651833833834,-3,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_len",-0.0022422709371406765,0.0019532155110241803,0.2668715336143763,-0.00607057333874807,0.0015860314644667167,321184,0.018020651833833834,-2,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_len",0.002773130301115244,0.0012391462716990376,0.03890136582757253,0.0003444036085851303,0.005201856993645357,321184,0.018020651833833834,1,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_len",-0.0013080684526634166,0.0009768704855225112,0.1981884533658338,-0.0032227346042875385,0.0006065976989607052,321184,0.018020651833833834,2,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_len",-0.001276382675530672,0.0016660701222615622,0.4541214575074597,-0.004541880115163334,0.00198911476410199,321184,0.018020651833833834,3,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_len",0.0003789902752578922,0.001065016521628351,0.7263275307545078,-0.0017084421071336755,0.00246642265764946,321184,0.018020651833833834,4,length_baseline
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_X_len",-0.003933003412699383,0.004663570735409269,0.4107448784553267,-0.01307360205410155,0.005207595228702784,321184,0.018020651833833834,-4,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_X_len",-0.006504298093973759,0.005524805186867772,0.2553001194229574,-0.01733291626023459,0.004324320072287074,321184,0.018020651833833834,-3,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_X_len",-0.010024109540434097,0.005323065296894167,0.07690667278021568,-0.020457317522346665,0.00040909844147847194,321184,0.018020651833833834,-2,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_X_len",0.007167794350802711,0.00496441249841075,0.1669619797327695,-0.0025624541460823594,0.01689804284768778,321184,0.018020651833833834,1,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_X_len",-0.0012311427061651463,0.00642058482926547,0.8502102554428184,-0.013815488971525467,0.011353203559195174,321184,0.018020651833833834,2,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_X_len",0.00376584654340082,0.005424155911975627,0.49688992265160037,-0.006865499044071409,0.01439719213087305,321184,0.018020651833833834,3,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_X_len",0.004587688311824701,0.0034913117571699465,0.2062921917178966,-0.002255282732228394,0.011430659355877795,321184,0.018020651833833834,4,length_lower_order
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:tXdXlen",-0.005648461230131316,0.005814014952205506,0.3449081689818225,-0.017043930536454106,0.005747008076191474,321184,0.018020651833833834,-4,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:tXdXlen",-0.0019542224930753638,0.006661885324731002,0.772810252234404,-0.015011517729548127,0.0111030727433974,321184,0.018020651833833834,-3,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:tXdXlen",-0.0014378137990929023,0.005599803710214705,0.800444581999157,-0.012413429071113724,0.00953780147292792,321184,0.018020651833833834,-2,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:tXdXlen",-0.002141989821178683,0.0034258587442635904,0.5401154340147163,-0.00885667295993532,0.0045726933175779545,321184,0.018020651833833834,1,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:tXdXlen",-0.005090519118459451,0.0034219730243189193,0.15517069925984384,-0.011797586246124533,0.00161654800920563,321184,0.018020651833833834,2,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:tXdXlen",-0.0064489669364920866,0.005125216364292836,0.22529773235055583,-0.016494391010506045,0.0035964571375218706,321184,0.018020651833833834,3,length_displacement
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:tXdXlen",-0.007202177410038185,0.0041726524562161384,0.10246711537710773,-0.015380576224221818,0.0009762214041454465,321184,0.018020651833833834,4,length_displacement
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",2.298743443846166e-05,0.002817889818151272,0.9935861552771519,-0.005500076609138032,0.005546051478014955,321184,0.021065774380939817,-4,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.00032567587953214133,0.003578026005910303,0.9285397288366977,-0.0073386068511163355,0.006687255092052052,321184,0.021065774380939817,-3,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.000399270007382318,0.0025201156635412596,0.8759822747663837,-0.005338696707923187,0.004540156693158551,321184,0.021065774380939817,-2,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.002123348122448911,0.002144883270456428,0.3360758864784581,-0.0020806230876456878,0.00632731933254351,321184,0.021065774380939817,1,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.0002903969762374812,0.0019012907775228704,0.8804040793956336,-0.004016926900182308,0.003436132947707345,321184,0.021065774380939817,2,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.005923373727217081,0.002465278901063823,0.02797216833216498,0.0010914270811319881,0.010755320373302173,321184,0.021065774380939817,3,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.0009303948435562526,0.0017651050691750718,0.604932117673918,-0.002529211092026888,0.004390000779139393,321184,0.021065774380939817,4,att_or_baseline
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_score",0.010233684810294812,0.008423763742004516,0.24102480180448072,-0.0062768921240340374,0.02674426174462366,321184,0.021065774380939817,-4,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_score",0.0011528866725746458,0.0080941057417798,0.8884106604339541,-0.014711560581313761,0.017017333926463055,321184,0.021065774380939817,-3,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",-0.0068076516816082,0.008378438386798163,0.42772553733557883,-0.023229390919732598,0.0096140875565162,321184,0.021065774380939817,-2,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",0.009985101760161898,0.005708341223945266,0.09828416878327739,-0.0012032470387708244,0.02117345055909462,321184,0.021065774380939817,1,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",-0.0010065070660808815,0.006871860129298138,0.8852748803339083,-0.014475352919505233,0.012462338787343468,321184,0.021065774380939817,2,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_score",0.01887341493484602,0.008686906639223637,0.04423900972301409,0.0018470779219676922,0.03589975194772435,321184,0.021065774380939817,3,score_slope
event_score_C,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_score",0.007533872905784968,0.007891278509468452,0.353104684386949,-0.007933032972773197,0.02300077878434313,321184,0.021065774380939817,4,score_slope
